Date,rate_MDT_5D,rate_MDT_20D,rate_VOO_5D,rate_VOO_20D
2023-09-15,-12.819999999999999,-13.186000000000002,2.9939999999999998,2.693
2023-09-18,-12.528,-13.086000000000002,2.854,2.7485
2023-09-19,-12.184000000000001,-12.998499999999998,2.782,2.7715000000000005
2023-09-20,-12.154,-13.046000000000001,2.498,2.757
2023-09-21,-12.472,-13.146,1.718,2.6255
2023-09-22,-12.792,-13.163499999999999,1.1400000000000001,2.527
2023-09-25,-13.39,-13.237,0.622,2.4270000000000005
2023-09-26,-14.168000000000001,-13.335999999999999,-0.146,2.2325
2023-09-27,-14.857999999999999,-13.498,-0.722,1.9904999999999997
2023-09-28,-15.232,-13.643,-0.9339999999999999,1.7445
2023-09-29,-15.636000000000001,-13.776999999999997,-1.1440000000000001,1.491
2023-10-02,-16.038,-13.961500000000001,-1.432,1.2349999999999999
2023-10-03,-16.483999999999998,-14.144,-1.69,0.929
2023-10-04,-16.832,-14.363,-1.812,0.6875
2023-10-05,-17.306,-14.550500000000003,-1.9899999999999998,0.45549999999999996
2023-10-06,-17.716,-14.741,-1.8939999999999997,0.274
2023-10-09,-18.272000000000002,-15.056999999999999,-1.672,0.09300000000000001
2023-10-10,-18.346,-15.295499999999999,-1.0899999999999999,-0.03599999999999999
2023-10-11,-19.064,-15.726999999999999,-0.564,-0.14999999999999997
2023-10-12,-20.095999999999997,-16.2765,-0.13999999999999999,-0.33649999999999997
2023-10-13,-20.978,-16.7805,-0.048,-0.48650000000000004
2023-10-16,-21.698,-17.3495,0.118,-0.591
2023-10-17,-22.414,-17.853,0.186,-0.6849999999999999
2023-10-18,-22.451999999999998,-18.301499999999997,-0.09600000000000002,-0.7985
2023-10-19,-22.226000000000003,-18.714999999999996,-0.426,-0.8724999999999999
2023-10-20,-22.068,-19.0995,-0.8940000000000001,-0.9949999999999999
2023-10-23,-21.93,-19.4845,-1.6,-1.1465
2023-10-24,-22.11,-19.8385,-2.164,-1.1895
2023-10-25,-22.388,-20.184,-2.7340000000000004,-1.3015
2023-10-26,-22.812,-20.61,-3.372,-1.482
2023-10-27,-23.511999999999997,-21.0685,-3.85,-1.6715
2023-10-30,-24.032,-21.482999999999997,-4.069999999999999,-1.8060000000000003
2023-10-31,-24.332,-21.8005,-4.319999999999999,-1.847
2023-11-01,-24.36,-22.066,-4.078,-1.8679999999999999
2023-11-02,-23.906,-22.259999999999998,-3.2439999999999998,-1.7954999999999999
2023-11-03,-23.152,-22.4275,-2.15,-1.7355
2023-11-06,-22.332,-22.498,-1.242,-1.6985000000000003
2023-11-07,-21.84,-22.674,-0.394,-1.673
2023-11-08,-21.663999999999998,-22.716,0.25,-1.6644999999999999
2023-11-09,-22.092000000000002,-22.759,0.388,-1.6635000000000002
2023-11-10,-22.494,-22.8065,0.654,-1.56
2023-11-13,-22.778,-22.768,0.8620000000000001,-1.5125000000000002
2023-11-14,-22.753999999999998,-22.759,1.4,-1.3695
2023-11-15,-22.258000000000003,-22.6675,1.968,-1.1485
2023-11-16,-21.233999999999998,-22.511000000000003,2.7119999999999997,-0.8790000000000001
2023-11-17,-20.362000000000002,-22.380000000000003,3.18,-0.5415000000000001
2023-11-20,-19.701999999999998,-22.211,3.822,-0.15700000000000008
2023-11-21,-18.406,-21.833000000000002,4.026,0.17799999999999994
2023-11-22,-17.472,-21.4385,4.273999999999999,0.6034999999999999
2023-11-24,-16.594,-20.9565,4.505999999999999,1.0905
2023-11-27,-15.681999999999999,-20.4225,4.672,1.589
2023-11-28,-14.936000000000002,-19.937,4.704,2.0364999999999998
2023-11-29,-14.884,-19.470999999999997,4.776000000000001,2.452
2023-11-30,-14.690000000000001,-19.021,4.837999999999999,2.8325
2023-12-01,-14.419999999999998,-18.585,4.988,3.1485
2023-12-04,-14.206,-18.186,5.072,3.3945
2023-12-05,-14.112,-17.881999999999998,5.130000000000001,3.6295
2023-12-06,-14.022,-17.5165,5.13,3.8329999999999997
2023-12-07,-13.91,-17.082500000000003,5.186,4.0665
2023-12-08,-14.046000000000001,-16.573500000000003,5.215999999999999,4.3555
2023-12-11,-14.053999999999998,-16.076,5.418,4.585500000000001
2023-12-12,-13.795999999999998,-15.636500000000002,5.7219999999999995,4.8445
2023-12-13,-13.251999999999999,-15.141,6.362,5.0735
2023-12-14,-12.538,-14.6525,6.9239999999999995,5.3055
2023-12-15,-11.93,-14.247499999999999,7.382000000000001,5.523
2023-12-18,-11.319999999999999,-13.8155,7.882,5.761
2023-12-19,-10.943999999999999,-13.447,8.394,5.9875
2023-12-20,-11.152000000000001,-13.3275,8.312,6.1450000000000005
2023-12-21,-11.408000000000001,-13.136500000000002,8.341999999999999,6.3225
2023-12-22,-11.52,-12.979,8.443999999999999,6.5075
2023-12-26,-11.65,-12.8075,8.508,6.720000000000001
2023-12-27,-11.59,-12.6105,8.495999999999999,6.9355
2023-12-28,-11.225999999999999,-12.413,8.815999999999999,7.154999999999999
2023-12-29,-11.154,-12.2525,8.918000000000001,7.342499999999999
2024-01-02,-10.958,-12.1135,8.836,7.469499999999999
2024-01-03,-10.756,-11.945,8.553999999999998,7.5905000000000005
2024-01-04,-10.428,-11.689499999999999,8.18,7.698
2024-01-05,-10.018,-11.412,7.830000000000001,7.83
2024-01-08,-9.123999999999999,-11.056000000000001,7.8260000000000005,8.0025
2024-01-09,-8.328,-10.684000000000001,7.918000000000001,8.145
2024-01-10,-7.5120000000000005,-10.3095,8.256,8.3
2024-01-11,-6.841999999999999,-9.951,8.648,8.429499999999999
2024-01-12,-6.236,-9.658,9.022,8.495000000000001
2024-01-16,-6.242,-9.482000000000001,9.036,8.5305
2024-01-17,-6.372,-9.294500000000001,8.996,8.5485
2024-01-18,-6.542,-9.114999999999998,8.995999999999999,8.578500000000002
2024-01-19,-6.67,-8.8825,9.226,8.6375
2024-01-22,-6.872,-8.588,9.49,8.7895
2024-01-23,-6.909999999999999,-8.357499999999998,9.872,8.913
2024-01-24,-7.139999999999999,-8.1995,10.370000000000001,9.03
2024-01-25,-7.223999999999999,-8.0085,10.812000000000001,9.1545
2024-01-26,-7.215999999999999,-7.788999999999999,11.017999999999999,9.267999999999999
2024-01-29,-7.040000000000001,-7.541500000000001,11.32,9.4155
2024-01-30,-6.933999999999999,-7.3025,11.552,9.5715
2024-01-31,-6.417999999999999,-7.0645,11.459999999999999,9.686
2024-02-01,-5.97,-6.811999999999999,11.466,9.8825
2024-02-02,-5.747999999999999,-6.619,11.674000000000001,10.141499999999999
2024-02-05,-5.862,-6.5025,11.676,10.377
2024-02-06,-5.678,-6.441,11.748,10.552000000000001
2024-02-07,-5.728,-6.414499999999999,12.272,10.7745
2024-02-08,-6.106,-6.460500000000001,12.606,10.97
2024-02-09,-6.640000000000001,-6.5685,12.852,11.1925
2024-02-12,-6.984,-6.689500000000001,13.157999999999998,11.411
2024-02-13,-7.843999999999999,-6.841499999999999,13.122,11.5735
2024-02-14,-8.565999999999999,-6.962999999999999,13.132,11.808499999999999
2024-02-15,-8.867999999999999,-7.042,13.266,12.0375
2024-02-16,-8.988,-7.148000000000001,13.193999999999999,12.1845
2024-02-20,-8.824,-7.1775,13.02,12.2935
2024-02-21,-8.338,-7.1985,13.151999999999997,12.3935
2024-02-22,-8.047999999999998,-7.19,13.516,12.595
2024-02-23,-7.848000000000001,-7.198,13.754000000000001,12.773
2024-02-26,-8.006,-7.3454999999999995,14.02,12.934999999999999
2024-02-27,-8.43,-7.525,14.435999999999998,13.0725
2024-02-28,-8.966000000000001,-7.7065,14.8,13.2055
2024-02-29,-9.324,-7.916499999999999,14.822,13.435500000000001
2024-03-01,-9.726,-8.137,14.986,13.653
2024-03-04,-9.402000000000001,-8.259,15.2,13.8165
2024-03-05,-9.21,-8.361999999999998,15.152000000000001,13.941500000000001
2024-03-06,-8.716,-8.466000000000001,15.252,14.0815
2024-03-07,-8.306000000000001,-8.561,15.49,14.24
2024-03-08,-7.986,-8.607000000000001,15.442000000000002,14.362
2024-03-11,-7.892,-8.572,15.402000000000001,14.454000000000002
2024-03-12,-7.65,-8.5285,15.788,14.599
2024-03-13,-7.75,-8.4425,16.028,14.807999999999998
2024-03-14,-7.914,-8.398,16.008000000000003,14.958999999999998
2024-03-15,-8.248000000000001,-8.452,15.989999999999998,15.043000000000001
2024-03-18,-8.642,-8.485499999999998,16.108,15.1825
2024-03-19,-8.99,-8.57,16.124000000000002,15.375
2024-03-20,-9.212,-8.661,16.33,15.602500000000001
2024-03-21,-9.422,-8.741499999999998,16.639999999999997,15.74
2024-03-22,-9.528,-8.872,16.998,15.854
2024-03-25,-9.617999999999999,-8.888499999999999,17.19,15.975
2024-03-26,-9.706,-8.889,17.23,16.073500000000003
2024-03-27,-9.086,-8.690999999999999,17.268,16.2195
2024-03-28,-8.280000000000001,-8.480500000000001,17.242,16.345
2024-04-01,-7.412000000000001,-8.2935,17.216,16.411499999999997
2024-04-02,-6.965999999999999,-8.2795,17.104,16.451
2024-04-03,-6.664,-8.252500000000001,17.06,16.5505
2024-04-04,-7.284000000000001,-8.333,16.608,16.558500000000002
2024-04-05,-7.818,-8.358500000000001,16.369999999999997,16.565
2024-04-08,-8.696,-8.471,16.224,16.607
2024-04-09,-8.995999999999999,-8.555499999999999,16.240000000000002,16.6605
2024-04-10,-9.568,-8.732000000000001,16.028,16.6105
2024-04-11,-9.943999999999999,-8.881499999999999,16.22,16.6065
2024-04-12,-10.894,-9.1035,15.906,16.5395
2024-04-15,-11.469999999999999,-9.2765,15.315999999999999,16.438499999999998
2024-04-16,-12.447999999999999,-9.507000000000001,14.658000000000001,16.298000000000002
2024-04-17,-13.146,-9.770999999999999,14.078,16.098999999999997
2024-04-18,-13.786000000000001,-10.025,13.296000000000001,15.847999999999999
2024-04-19,-13.925999999999998,-10.2295,12.626,15.535999999999998
2024-04-22,-13.854000000000003,-10.358,12.41,15.2915
2024-04-23,-13.414000000000001,-10.456,12.512,15.128499999999999
2024-04-24,-13.134,-10.627999999999998,12.73,14.974
2024-04-25,-13.122,-11.034,12.904,14.757
2024-04-26,-13.065999999999999,-11.425999999999998,13.482,14.596
2024-04-29,-13.002,-11.7555,13.952000000000002,14.4755
2024-04-30,-13.228,-12.0215,13.785999999999998,14.298999999999998
2024-05-01,-13.075999999999999,-12.231,13.52,14.088999999999999
2024-05-02,-12.674000000000001,-12.381499999999999,13.55,13.992499999999998
2024-05-03,-12.214000000000002,-12.525,13.632,13.911499999999998
2024-05-06,-11.982,-12.577,13.862,13.885
2024-05-07,-11.586000000000002,-12.669,14.482,13.8595
2024-05-08,-11.446000000000002,-12.7005,15.219999999999999,13.887
2024-05-09,-11.053999999999998,-12.659,15.884,13.9085
2024-05-10,-10.808,-12.503499999999999,16.304000000000002,14.011000000000001
2024-05-13,-10.430000000000001,-12.317,16.497999999999998,14.180499999999999
2024-05-14,-9.914,-12.0355,16.77,14.3875
2024-05-15,-9.234,-11.7225,17.322,14.698000000000002
2024-05-16,-8.613999999999999,-11.366000000000001,17.698,15.009
2024-05-17,-7.952,-11.01,18.08,15.374500000000001
2024-05-20,-7.74,-10.7885,18.484,15.699000000000002
2024-05-21,-7.552000000000001,-10.57,18.842000000000002,15.969999999999999
2024-05-22,-7.328,-10.271,18.848000000000003,16.2275
2024-05-23,-8.248,-10.147499999999999,18.726000000000003,16.4645
2024-05-24,-9.030000000000001,-10.001000000000001,18.726,16.685499999999998
2024-05-28,-9.572,-9.931000000000001,18.724,16.892000000000003
2024-05-29,-10.368,-9.855,18.492,17.1465
2024-05-30,-11.482,-9.872499999999999,18.174,17.391
2024-05-31,-11.483999999999998,-9.85,18.232,17.635
2024-06-03,-11.485999999999999,-9.818999999999999,18.096,17.8015
2024-06-04,-11.175999999999998,-9.7295,17.968,17.9185
2024-06-05,-10.962,-9.699000000000002,18.282000000000004,18.0965
2024-06-06,-10.55,-9.6485,18.747999999999998,18.273
2024-06-07,-9.931999999999999,-9.569500000000001,18.982,18.4095
2024-06-10,-9.712,-9.545,19.328,18.557499999999997
2024-06-11,-9.998000000000001,-9.621500000000001,19.7,18.719
2024-06-12,-10.016000000000002,-9.724499999999999,19.991999999999997,18.901999999999997
2024-06-13,-10.164,-9.881,20.332,19.0255
2024-06-14,-10.818000000000001,-10.1205,20.722,19.1655
2024-06-17,-11.508,-10.434000000000001,21.224,19.3435
2024-06-18,-11.982,-10.681999999999999,21.736,19.532
2024-06-20,-12.428,-10.9435,21.985999999999997,19.688
2024-06-21,-12.431999999999999,-11.157,22.137999999999998,19.848000000000003
2024-06-24,-12.431999999999999,-11.166500000000001,22.206,20.0355
2024-06-25,-12.331999999999999,-11.2595,22.17,20.2045
2024-06-26,-12.268,-11.356,22.094,20.3745
2024-06-27,-12.45,-11.464,22.116000000000003,20.594
2024-06-28,-13.084,-11.557500000000001,22.04,20.814500000000002
2024-07-01,-13.879999999999999,-11.7655,22.003999999999998,20.9785
2024-07-02,-14.486,-12.0095,22.006,21.182
2024-07-03,-15.057999999999998,-12.3265,22.07,21.4
2024-07-05,-15.38,-12.568499999999998,22.218,21.578
2024-07-08,-15.732,-12.853,22.535999999999998,21.7615
2024-07-09,-15.784,-13.2285,22.898000000000003,21.9575
2024-07-10,-15.852,-13.5445,23.326,22.1815
2024-07-11,-15.656,-13.741,23.5,22.35
2024-07-12,-15.580000000000002,-13.9595,23.678,22.4995
