Date,rate_UPS,rate_UPS_5D,rate_UPS_20D,rate_VOO,rate_VOO_5D,rate_VOO_20D
2023-04-20,-3.29,-3.6480000000000006,-5.2745,-5.36,-5.018000000000001,-6.487
2023-04-21,-3.18,-3.418,-5.0265,-5.3,-5.037999999999999,-6.2845
2023-04-24,-2.87,-3.168,-4.781999999999999,-5.18,-5.098000000000001,-6.087
2023-04-25,-12.47,-4.918000000000001,-5.047999999999999,-6.43,-5.42,-5.9595
2023-04-26,-14.3,-7.2219999999999995,-5.4155,-6.78,-5.8100000000000005,-5.841500000000001
2023-04-27,-11.75,-8.914,-5.7475000000000005,-5.24,-5.786,-5.71
2023-04-28,-10.74,-10.426,-6.019499999999999,-4.56,-5.638,-5.5715
2023-05-01,-9.37,-11.726,-6.294,-4.51,-5.504,-5.4944999999999995
2023-05-02,-11.5,-11.532,-6.672999999999999,-5.49,-5.316,-5.4910000000000005
2023-05-03,-12.48,-11.168000000000001,-7.025499999999999,-6.08,-5.176,-5.4910000000000005
2023-05-04,-13.72,-11.562000000000001,-7.410500000000001,-6.71,-5.47,-5.5115
2023-05-05,-12.52,-11.918000000000001,-7.715499999999999,-5.15,-5.588,-5.471500000000001
2023-05-08,-13.18,-12.680000000000001,-8.0945,-5.11,-5.708,-5.4345
2023-05-09,-13.86,-13.152000000000001,-8.561,-5.5,-5.71,-5.4174999999999995
2023-05-10,-14.57,-13.569999999999999,-8.999500000000001,-5.1,-5.514,-5.362
2023-05-11,-15.23,-13.872,-9.498999999999999,-5.23,-5.218000000000001,-5.372999999999999
2023-05-12,-16.08,-14.584,-10.0865,-5.35,-5.258,-5.3805000000000005
2023-05-15,-15.91,-15.129999999999999,-10.675999999999998,-5.04,-5.244,-5.3885
2023-05-16,-17.01,-15.76,-11.340499999999999,-5.65,-5.274,-5.430000000000001
2023-05-17,-14.67,-15.780000000000001,-11.934999999999999,-4.56,-5.166,-5.416500000000001
2023-05-18,-14.82,-15.697999999999999,-12.5115,-3.65,-4.85,-5.331
2023-05-19,-14.88,-15.458000000000002,-13.0965,-3.8,-4.54,-5.255999999999999
2023-05-22,-14.59,-15.193999999999999,-13.6825,-3.74,-4.28,-5.184
2023-05-23,-15.44,-14.88,-13.831,-4.8,-4.109999999999999,-5.1025
2023-05-24,-16.46,-15.238,-13.938999999999998,-5.51,-4.3,-5.039
2023-05-25,-14.73,-15.219999999999999,-14.088,-4.7,-4.51,-5.012
2023-05-26,-14.56,-15.156,-14.279,-3.48,-4.446,-4.958
2023-05-30,-15.46,-15.330000000000002,-14.583499999999997,-3.45,-4.388,-4.905
2023-05-31,-16.82,-15.606,-14.8495,-3.96,-4.220000000000001,-4.8285
2023-06-01,-16.07,-15.528,-15.029,-2.99,-3.716,-4.674
2023-06-02,-14.94,-15.569999999999999,-15.09,-1.6,-3.096,-4.4185
2023-06-05,-16.06,-15.87,-15.267000000000001,-1.79,-2.758,-4.250500000000001
2023-06-06,-16.19,-16.016,-15.4175,-1.59,-2.386,-4.0745
2023-06-07,-14.26,-15.504,-15.4375,-1.91,-1.9760000000000002,-3.8950000000000005
2023-06-08,-14.27,-15.144,-15.4225,-1.33,-1.6440000000000001,-3.7065000000000006
2023-06-09,-14.76,-15.108,-15.398999999999997,-1.17,-1.558,-3.5035000000000003
2023-06-12,-14.26,-14.748,-15.307999999999998,-0.27,-1.254,-3.2495
2023-06-13,-13.57,-14.224,-15.190999999999999,0.38,-0.86,-2.9785
2023-06-14,-12.59,-13.89,-14.969999999999999,0.45,-0.388,-2.6735
2023-06-15,-10.55,-13.146,-14.764000000000001,1.72,0.22200000000000003,-2.3594999999999997
2023-06-16,-10.75,-12.344,-14.5605,1.35,0.7260000000000001,-2.1095
2023-06-20,-11.4,-11.772,-14.386499999999998,0.89,0.958,-1.875
2023-06-21,-13.2,-11.697999999999999,-14.316999999999998,0.35,0.9520000000000002,-1.6705
2023-06-22,-14.32,-12.044,-14.261000000000001,0.71,1.004,-1.395
2023-06-23,-15.35,-13.004,-14.205499999999997,-0.04,0.652,-1.1215
2023-06-26,-13.64,-13.581999999999999,-14.151,-0.45,0.292,-0.909
2023-06-27,-12.69,-13.84,-14.0575,0.64,0.242,-0.7030000000000001
2023-06-28,-12.2,-13.639999999999997,-13.894499999999999,0.69,0.30999999999999994,-0.496
2023-06-29,-12.01,-13.178,-13.654,0.68,0.304,-0.26400000000000007
2023-06-30,-10.42,-12.192,-13.371499999999997,1.85,0.682,-0.022
2023-07-03,-8.02,-11.068000000000001,-13.0255,2.0,1.1720000000000002,0.158
2023-07-05,-9.88,-10.506,-12.7165,1.78,1.4,0.3365
2023-07-06,-10.22,-10.11,-12.418,0.97,1.456,0.46449999999999997
2023-07-07,-9.98,-9.704,-12.203999999999999,0.74,1.468,0.597
2023-07-10,-9.22,-9.464,-11.9515,1.01,1.3,0.7140000000000001
2023-07-11,-7.29,-9.318,-11.578,1.65,1.23,0.8550000000000001
2023-07-12,-6.67,-8.676,-11.1985,2.44,1.3619999999999999,0.9904999999999999
2023-07-13,-7.23,-8.078,-10.881499999999999,3.26,1.8199999999999998,1.1345
2023-07-14,-7.28,-7.537999999999999,-10.616,3.18,2.308,1.2710000000000001
2023-07-17,-8.52,-7.398000000000001,-10.5145,3.53,2.812,1.3615
2023-07-18,-7.61,-7.462000000000001,-10.3575,4.31,3.344,1.5095
2023-07-19,-6.9,-7.508,-10.132499999999999,4.53,3.7619999999999996,1.6915
2023-07-20,-6.44,-7.35,-9.7945,3.86,3.882,1.8669999999999998
2023-07-21,-6.26,-7.146000000000001,-9.3915,3.87,4.0200000000000005,2.025
2023-07-24,-5.75,-6.5920000000000005,-8.9115,4.3,4.1739999999999995,2.242
2023-07-25,-7.55,-6.58,-8.607,4.56,4.224,2.4925
2023-07-26,-7.7,-6.74,-8.3575,4.58,4.234,2.6895
2023-07-27,-6.65,-6.782000000000001,-8.08,3.99,4.26,2.8545000000000003
2023-07-28,-5.97,-6.723999999999999,-7.7780000000000005,4.84,4.454,3.0625
2023-07-31,-6.35,-6.843999999999999,-7.5745000000000005,5.01,4.595999999999999,3.2205
2023-08-01,-6.89,-6.712000000000001,-7.517999999999999,4.66,4.616,3.3534999999999995
2023-08-02,-7.78,-6.728,-7.412999999999999,3.53,4.406000000000001,3.441
2023-08-03,-8.54,-7.106,-7.328999999999999,3.31,4.27,3.558
2023-08-04,-8.77,-7.6659999999999995,-7.268499999999999,2.92,3.886,3.6670000000000003
2023-08-07,-8.27,-8.05,-7.220999999999999,3.63,3.6100000000000003,3.7979999999999996
2023-08-08,-8.84,-8.440000000000001,-7.2985,3.32,3.342,3.8815
2023-08-09,-9.26,-8.736,-7.428,2.85,3.2060000000000004,3.9019999999999997
2023-08-10,-8.9,-8.808,-7.5115,2.89,3.1220000000000003,3.8835
2023-08-11,-10.23,-9.1,-7.658999999999999,2.83,3.104,3.8659999999999997
2023-08-14,-10.63,-9.572,-7.7645,3.23,3.024,3.851
2023-08-15,-11.4,-10.084,-7.953999999999999,2.44,2.848,3.7574999999999994
2023-08-16,-12.25,-10.681999999999999,-8.221499999999999,1.94,2.666,3.6279999999999992
2023-08-17,-12.25,-11.352,-8.511999999999999,1.39,2.366,3.5044999999999993
2023-08-18,-12.08,-11.722,-8.803,1.45,2.09,3.3835
2023-08-21,-13.02,-12.2,-9.1665,1.9,1.8239999999999998,3.2634999999999996
2023-08-22,-13.58,-12.636,-9.468,1.71,1.6780000000000002,3.1209999999999996
2023-08-23,-12.89,-12.764,-9.7275,2.43,1.7759999999999998,3.0134999999999996
2023-08-24,-13.53,-13.02,-10.071499999999999,1.53,1.8039999999999998,2.8905
2023-08-25,-12.89,-13.181999999999999,-10.4175,1.97,1.908,2.747
2023-08-28,-12.9,-13.158000000000001,-10.745000000000001,2.41,2.0100000000000002,2.617
2023-08-29,-11.91,-12.824000000000002,-10.995999999999999,3.38,2.3440000000000003,2.553
2023-08-30,-11.82,-12.610000000000001,-11.198,3.66,2.59,2.5595
2023-08-31,-12.71,-12.446000000000002,-11.4065,3.58,3.0,2.573
2023-09-01,-12.93,-12.454,-11.614500000000001,3.65,3.336,2.6094999999999997
2023-09-05,-14.29,-12.732000000000001,-11.9155,3.35,3.524,2.5955
2023-09-06,-15.0,-13.35,-12.2235,2.76,3.4,2.5675
2023-09-07,-15.03,-13.991999999999999,-12.512,2.49,3.166,2.5495
2023-09-08,-15.62,-14.574000000000002,-12.847999999999999,2.62,2.974,2.5360000000000005
2023-09-11,-15.7,-15.128,-13.121500000000001,3.26,2.896,2.5575
2023-09-12,-17.9,-15.85,-13.485,2.72,2.77,2.532
2023-09-13,-17.25,-16.3,-13.7775,2.84,2.786,2.5520000000000005
2023-09-14,-15.78,-16.45,-13.953999999999999,3.7,3.028,2.6399999999999997
2023-09-15,-15.9,-16.505999999999997,-14.136500000000002,2.45,2.9939999999999998,2.693
2023-09-18,-16.95,-16.756,-14.38,2.56,2.854,2.7485
2023-09-19,-17.17,-16.61,-14.5875,2.36,2.782,2.7715000000000005
2023-09-20,-17.36,-16.631999999999998,-14.776499999999999,1.42,2.498,2.757
2023-09-21,-18.49,-17.174,-15.0565,-0.2,1.718,2.6255
2023-09-22,-19.34,-17.862000000000002,-15.347,-0.44,1.1400000000000001,2.527
2023-09-25,-19.07,-18.286,-15.656,-0.03,0.622,2.4270000000000005
2023-09-26,-20.32,-18.916,-16.027,-1.48,-0.146,2.2325
2023-09-27,-20.05,-19.454,-16.434,-1.46,-0.722,1.9904999999999997
2023-09-28,-18.46,-19.448,-16.766,-1.26,-0.9339999999999999,1.7445
2023-09-29,-18.26,-19.232,-17.0435,-1.49,-1.1440000000000001,1.491
2023-10-02,-18.31,-19.080000000000002,-17.3125,-1.47,-1.432,1.2349999999999999
2023-10-03,-19.0,-18.816,-17.548,-2.77,-1.69,0.929
2023-10-04,-19.01,-18.608,-17.7485,-2.07,-1.812,0.6875
2023-10-05,-19.19,-18.753999999999998,-17.9565,-2.15,-1.9899999999999998,0.45549999999999996
2023-10-06,-18.73,-18.848,-18.112000000000002,-1.01,-1.8939999999999997,0.274
2023-10-09,-18.69,-18.924,-18.261499999999998,-0.36,-1.672,0.09300000000000001
2023-10-10,-18.07,-18.738000000000003,-18.27,0.14,-1.0899999999999999,-0.03599999999999999
2023-10-11,-18.2,-18.576,-18.317500000000003,0.56,-0.564,-0.14999999999999997
2023-10-12,-18.15,-18.368000000000002,-18.436,-0.03,-0.13999999999999999,-0.33649999999999997
2023-10-13,-18.31,-18.284,-18.5565,-0.55,-0.048,-0.48650000000000004
2023-10-16,-17.49,-18.044,-18.5835,0.47,0.118,-0.591
2023-10-17,-17.22,-17.874,-18.586,0.48,0.186,-0.6849999999999999
2023-10-18,-18.97,-18.028,-18.666500000000003,-0.85,-0.09600000000000002,-0.7985
2023-10-19,-19.89,-18.375999999999998,-18.7365,-1.68,-0.426,-0.8724999999999999
2023-10-20,-19.94,-18.701999999999998,-18.7665,-2.89,-0.8940000000000001,-0.9949999999999999
2023-10-23,-21.93,-19.59,-18.9095,-3.06,-1.6,-1.1465
2023-10-24,-21.32,-20.41,-18.9595,-2.34,-2.164,-1.1895
2023-10-25,-22.57,-21.130000000000003,-19.0855,-3.7,-2.7340000000000004,-1.3015
2023-10-26,-27.12,-22.576,-19.5185,-4.87,-3.372,-1.482
2023-10-27,-28.88,-24.364,-20.049500000000002,-5.28,-3.85,-1.6715
2023-10-30,-26.82,-25.342,-20.475,-4.16,-4.069999999999999,-1.8060000000000003
2023-10-31,-25.53,-26.184000000000005,-20.8015,-3.59,-4.319999999999999,-1.847
2023-11-01,-25.79,-26.827999999999996,-21.140499999999996,-2.49,-4.078,-1.8679999999999999
2023-11-02,-24.66,-26.336000000000002,-21.413999999999998,-0.7,-3.2439999999999998,-1.7954999999999999
2023-11-03,-24.22,-25.404,-21.688499999999998,0.19,-2.15,-1.7355
2023-11-06,-24.52,-24.944,-21.98,0.38,-1.242,-1.6985000000000003
2023-11-07,-24.74,-24.786,-22.313499999999998,0.65,-0.394,-1.673
2023-11-08,-24.69,-24.566,-22.637999999999998,0.73,0.25,-1.6644999999999999
2023-11-09,-25.73,-24.78,-23.017,-0.01,0.388,-1.6635000000000002
2023-11-10,-26.69,-25.274,-23.436,1.52,0.654,-1.56
2023-11-13,-26.66,-25.701999999999998,-23.8945,1.42,0.8620000000000001,-1.5125000000000002
2023-11-14,-24.04,-25.562,-24.235500000000002,3.34,1.4,-1.3695
2023-11-15,-21.94,-25.012,-24.384,3.57,1.968,-1.1485
2023-11-16,-22.08,-24.282000000000004,-24.4935,3.71,2.7119999999999997,-0.8790000000000001
2023-11-17,-21.52,-23.247999999999998,-24.572499999999998,3.86,3.18,-0.5415000000000001
2023-11-20,-20.68,-22.052,-24.509999999999998,4.63,3.822,-0.15700000000000008
2023-11-21,-20.58,-21.360000000000003,-24.473,4.36,4.026,0.17799999999999994
2023-11-22,-20.06,-20.983999999999998,-24.3475,4.81,4.273999999999999,0.6034999999999999
2023-11-24,-19.39,-20.445999999999998,-23.961,4.87,4.505999999999999,1.0905
2023-11-27,-20.67,-20.276,-23.5505,4.69,4.672,1.589
2023-11-28,-20.07,-20.154,-23.213,4.79,4.704,2.0364999999999998
2023-11-29,-19.25,-19.887999999999998,-22.898999999999997,4.72,4.776000000000001,2.452
2023-11-30,-19.61,-19.798000000000002,-22.59,5.12,4.837999999999999,2.8325
2023-12-01,-17.54,-19.428,-22.234,5.62,4.988,3.1485
2023-12-04,-17.02,-18.698,-21.874000000000002,5.11,5.072,3.3945
2023-12-05,-17.94,-18.272,-21.544999999999998,5.08,5.130000000000001,3.6295
2023-12-06,-17.35,-17.892,-21.1755,4.72,5.13,3.8329999999999997
2023-12-07,-16.71,-17.312,-20.7765,5.4,5.186,4.0665
2023-12-08,-16.82,-17.168,-20.331,5.77,5.215999999999999,4.3555
2023-12-11,-17.09,-17.182,-19.851000000000003,6.12,5.418,4.585500000000001
2023-12-12,-17.27,-17.048,-19.3815,6.6,5.7219999999999995,4.8445
2023-12-13,-16.43,-16.864,-19.000999999999998,7.92,6.362,5.0735
2023-12-14,-14.14,-16.35,-18.610999999999997,8.21,6.9239999999999995,5.3055
2023-12-15,-13.88,-15.762,-18.201,8.06,7.382000000000001,5.523
2023-12-18,-14.49,-15.242,-17.8495,8.62,7.882,5.761
2023-12-19,-14.47,-14.682000000000002,-17.539,9.16,8.394,5.9875
2023-12-20,-16.43,-14.681999999999999,-17.3315,7.51,8.312,6.1450000000000005
2023-12-21,-16.34,-15.122,-17.145500000000002,8.36,8.341999999999999,6.3225
2023-12-22,-15.88,-15.522,-16.97,8.57,8.443999999999999,6.5075
2023-12-26,-15.98,-15.819999999999999,-16.735500000000002,8.94,8.508,6.720000000000001
2023-12-27,-16.48,-16.222,-16.556,9.1,8.495999999999999,6.9355
2023-12-28,-16.28,-16.192,-16.407500000000002,9.11,8.815999999999999,7.154999999999999
2023-12-29,-16.31,-16.186,-16.2425,8.87,8.918000000000001,7.342499999999999
2024-01-02,-15.56,-16.122,-16.1435,8.16,8.836,7.469499999999999
2024-01-03,-15.94,-16.114,-16.0895,7.53,8.553999999999998,7.5905000000000005
2024-01-04,-16.21,-16.06,-16.003,7.23,8.18,7.698
2024-01-05,-15.32,-15.868,-15.901499999999999,7.36,7.830000000000001,7.83
2024-01-08,-14.69,-15.544,-15.8005,8.85,7.8260000000000005,8.0025
2024-01-09,-14.68,-15.368,-15.6935,8.62,7.918000000000001,8.145
2024-01-10,-14.11,-15.002,-15.5445,9.22,8.256,8.3
2024-01-11,-14.99,-14.758,-15.4305,9.19,8.648,8.429499999999999
2024-01-12,-15.41,-14.776,-15.379499999999998,9.23,9.022,8.495000000000001
2024-01-16,-16.75,-15.187999999999999,-15.51,8.92,9.036,8.5305
2024-01-17,-17.1,-15.672,-15.671000000000001,8.42,8.996,8.5485
2024-01-18,-16.21,-16.092000000000002,-15.757,9.22,8.995999999999999,8.578500000000002
2024-01-19,-16.05,-16.304000000000002,-15.835999999999999,10.34,9.226,8.6375
2024-01-22,-15.28,-16.278000000000002,-15.7785,10.55,9.49,8.7895
2024-01-23,-14.57,-15.842000000000002,-15.690000000000001,10.83,9.872,8.913
2024-01-24,-16.27,-15.675999999999998,-15.7095,10.91,10.370000000000001,9.03
2024-01-25,-14.74,-15.382,-15.647499999999999,11.43,10.812000000000001,9.1545
2024-01-26,-14.94,-15.160000000000002,-15.570500000000001,11.37,11.017999999999999,9.267999999999999
2024-01-29,-15.57,-15.218,-15.535,12.06,11.32,9.4155
2024-01-30,-22.19,-16.742,-15.828999999999999,11.99,11.552,9.5715
2024-01-31,-23.8,-18.247999999999998,-16.241,10.45,11.459999999999999,9.686
2024-02-01,-23.12,-19.924,-16.6,11.46,11.466,9.8825
2024-02-02,-23.4,-21.616,-16.9595,12.41,11.674000000000001,10.141499999999999
2024-02-05,-24.79,-23.46,-17.433,12.07,11.676,10.377
2024-02-06,-21.23,-23.268,-17.76,12.35,11.748,10.552000000000001
2024-02-07,-20.54,-22.616,-18.053,13.07,12.272,10.7745
2024-02-08,-20.19,-22.029999999999998,-18.357,13.13,12.606,10.97
2024-02-09,-21.05,-21.560000000000002,-18.66,13.64,12.852,11.1925
2024-02-12,-20.44,-20.69,-18.9115,13.6,13.157999999999998,11.411
2024-02-13,-21.79,-20.802,-19.163500000000003,12.17,13.122,11.5735
2024-02-14,-22.15,-21.124000000000002,-19.416,13.12,13.132,11.808499999999999
2024-02-15,-20.68,-21.222,-19.6395,13.8,13.266,12.0375
2024-02-16,-19.93,-20.998,-19.8335,13.28,13.193999999999999,12.1845
2024-02-20,-19.81,-20.871999999999996,-20.06,12.73,13.02,12.2935
2024-02-21,-20.0,-20.514,-20.3315,12.83,13.151999999999997,12.3935
2024-02-22,-19.23,-19.93,-20.479499999999998,14.94,13.516,12.595
2024-02-23,-19.81,-19.756,-20.732999999999997,14.99,13.754000000000001,12.773
2024-02-26,-20.41,-19.851999999999997,-21.0065,14.61,14.02,12.934999999999999
2024-02-27,-20.0,-19.889999999999997,-21.228,14.81,14.435999999999998,13.0725
2024-02-28,-20.27,-19.944,-21.131999999999998,14.65,14.8,13.2055
2024-02-29,-20.0,-20.098000000000003,-20.942,15.05,14.822,13.435500000000001
2024-03-01,-19.76,-20.088,-20.773999999999997,15.81,14.986,13.653
2024-03-04,-18.42,-19.69,-20.525,15.68,15.2,13.8165
2024-03-05,-18.92,-19.474,-20.2315,14.57,15.152000000000001,13.941500000000001
2024-03-06,-17.39,-18.898,-20.039499999999997,15.15,15.252,14.0815
2024-03-07,-16.93,-18.284000000000002,-19.859,16.24,15.49,14.24
2024-03-08,-16.64,-17.660000000000004,-19.6815,15.57,15.442000000000002,14.362
2024-03-11,-16.22,-17.220000000000002,-19.44,15.48,15.402000000000001,14.454000000000002
2024-03-12,-14.81,-16.398000000000003,-19.1585,16.5,15.788,14.599
2024-03-13,-16.21,-16.162,-18.8795,16.35,16.028,14.807999999999998
2024-03-14,-16.68,-16.112000000000002,-18.606,16.14,16.008000000000003,14.958999999999998
2024-03-15,-16.96,-16.176,-18.419999999999998,15.48,15.989999999999998,15.043000000000001
2024-03-18,-17.86,-16.503999999999998,-18.316499999999998,16.07,16.108,15.1825
2024-03-19,-17.05,-16.951999999999998,-18.1785,16.58,16.124000000000002,15.375
2024-03-20,-16.21,-16.952,-17.988999999999997,17.38,16.33,15.602500000000001
2024-03-21,-15.9,-16.796,-17.822499999999998,17.69,16.639999999999997,15.74
2024-03-22,-15.39,-16.482,-17.601499999999998,17.27,16.998,15.854
2024-03-25,-15.23,-15.956,-17.3425,17.03,17.19,15.975
2024-03-26,-22.11,-16.968,-17.448,16.78,17.23,16.073500000000003
2024-03-27,-20.21,-17.768,-17.445,17.57,17.268,16.2195
2024-03-28,-19.51,-18.490000000000002,-17.4205,17.56,17.242,16.345
2024-04-01,-19.7,-19.352,-17.417499999999997,17.14,17.216,16.411499999999997
2024-04-02,-18.88,-20.082,-17.4405,16.47,17.104,16.451
2024-04-03,-17.21,-19.102,-17.355,16.56,17.06,16.5505
2024-04-04,-18.43,-18.746000000000002,-17.407,15.31,16.608,16.558500000000002
2024-04-05,-17.7,-18.384,-17.445500000000003,16.37,16.369999999999997,16.565
2024-04-08,-18.37,-18.118000000000002,-17.532000000000004,16.41,16.224,16.607
2024-04-09,-18.12,-17.966,-17.627,16.55,16.240000000000002,16.6605
2024-04-10,-19.9,-18.503999999999998,-17.8815,15.5,16.028,16.6105
2024-04-11,-18.96,-18.610000000000003,-18.019,16.27,16.22,16.6065
2024-04-12,-21.17,-19.304000000000002,-18.2435,14.8,15.906,16.5395
2024-04-15,-21.2,-19.869999999999997,-18.455499999999997,13.46,15.315999999999999,16.438499999999998
2024-04-16,-22.26,-20.698,-18.6755,13.26,14.658000000000001,16.298000000000002
2024-04-17,-22.61,-21.240000000000002,-18.9535,12.6,14.078,16.098999999999997
2024-04-18,-22.34,-21.916000000000004,-19.26,12.36,13.296000000000001,15.847999999999999
2024-04-19,-22.32,-22.145999999999997,-19.581,11.45,12.626,15.535999999999998
2024-04-22,-20.93,-22.092000000000002,-19.858,12.38,12.41,15.2915
2024-04-23,-19.03,-21.446,-20.048,13.77,12.512,15.128499999999999
2024-04-24,-20.24,-20.972,-19.954500000000003,13.69,12.73,14.974
2024-04-25,-19.83,-20.47,-19.935499999999998,13.23,12.904,14.757
2024-04-26,-19.72,-19.95,-19.946,14.34,13.482,14.596
2024-04-29,-19.2,-19.604,-19.921,14.73,13.952000000000002,14.4755
2024-04-30,-19.78,-19.753999999999998,-19.966,12.94,13.785999999999998,14.298999999999998
2024-05-01,-20.27,-19.759999999999998,-20.119,12.36,13.52,14.088999999999999
2024-05-02,-19.58,-19.71,-20.176499999999997,13.38,13.55,13.992499999999998
2024-05-03,-20.0,-19.766,-20.2915,14.75,13.632,13.911499999999998
2024-05-06,-19.87,-19.9,-20.3665,15.88,13.862,13.885
2024-05-07,-19.65,-19.874,-20.442999999999998,16.04,14.482,13.8595
2024-05-08,-19.28,-19.676,-20.412,16.05,15.219999999999999,13.887
2024-05-09,-19.13,-19.586000000000002,-20.4205,16.7,15.884,13.9085
2024-05-10,-19.5,-19.486,-20.337,16.85,16.304000000000002,14.011000000000001
2024-05-13,-17.76,-19.064,-20.165,16.85,16.497999999999998,14.180499999999999
2024-05-14,-19.2,-18.974,-20.011999999999997,17.4,16.77,14.3875
2024-05-15,-19.2,-18.958000000000002,-19.8415,18.81,17.322,14.698000000000002
2024-05-16,-18.27,-18.785999999999998,-19.637999999999998,18.58,17.698,15.009
2024-05-17,-18.5,-18.586000000000002,-19.447,18.76,18.08,15.374500000000001
2024-05-20,-19.39,-18.912,-19.369999999999997,18.87,18.484,15.699000000000002
2024-05-21,-20.56,-19.184,-19.4465,19.19,18.842000000000002,15.969999999999999
2024-05-22,-21.46,-19.636,-19.5075,18.84,18.848000000000003,16.2275
2024-05-23,-23.99,-20.78,-19.7155,17.97,18.726000000000003,16.4645
2024-05-24,-24.23,-21.926,-19.941,18.76,18.726,16.685499999999998
2024-05-28,-24.81,-23.009999999999998,-20.2215,18.86,18.724,16.892000000000003
2024-05-29,-26.53,-24.204,-20.559,18.03,18.492,17.1465
2024-05-30,-25.2,-24.952,-20.8055,17.25,18.174,17.391
2024-05-31,-24.08,-24.970000000000002,-21.0305,18.26,18.232,17.635
2024-06-03,-23.95,-24.913999999999998,-21.228,18.08,18.096,17.8015
2024-06-04,-25.46,-25.044,-21.5075,18.22,17.968,17.9185
2024-06-05,-24.41,-24.619999999999997,-21.7455,19.6,18.282000000000004,18.0965
2024-06-06,-24.42,-24.464,-22.002499999999998,19.58,18.747999999999998,18.273
2024-06-07,-24.37,-24.522,-22.264499999999998,19.43,18.982,18.4095
2024-06-10,-24.35,-24.601999999999997,-22.506999999999998,19.81,19.328,18.557499999999997
2024-06-11,-24.53,-24.416000000000004,-22.845499999999998,20.08,19.7,18.719
2024-06-12,-25.03,-24.540000000000003,-23.137,21.06,19.991999999999997,18.901999999999997
2024-06-13,-25.87,-24.830000000000002,-23.4705,21.28,20.332,19.0255
2024-06-14,-25.46,-25.048000000000002,-23.83,21.38,20.722,19.1655
2024-06-17,-25.35,-25.248,-24.1725,22.32,21.224,19.3435
2024-06-18,-26.25,-25.592000000000002,-24.5155,22.64,21.736,19.532
2024-06-20,-24.79,-25.544000000000004,-24.727,22.31,21.985999999999997,19.688
2024-06-21,-24.94,-25.358,-24.901000000000003,22.04,22.137999999999998,19.848000000000003
2024-06-24,-23.85,-25.036,-24.894,21.72,22.206,20.0355
2024-06-25,-26.16,-25.198,-24.9905,22.14,22.17,20.2045
2024-06-26,-24.09,-24.766000000000002,-24.9545,22.26,22.094,20.3745
2024-06-27,-25.36,-24.880000000000003,-24.896,22.42,22.116000000000003,20.594
2024-06-28,-24.8,-24.852,-24.876,21.66,22.04,20.814500000000002
2024-07-01,-24.88,-25.058,-24.916,21.54,22.003999999999998,20.9785
2024-07-02,-25.44,-24.913999999999998,-24.9905,22.15,22.006,21.182
2024-07-03,-25.1,-25.116,-24.972500000000004,22.58,22.07,21.4
2024-07-05,-24.66,-24.976,-24.985,23.16,22.218,21.578
2024-07-08,-25.11,-25.038,-25.0195,23.25,22.535999999999998,21.7615
2024-07-09,-25.79,-25.22,-25.0905,23.35,22.898000000000003,21.9575
2024-07-10,-25.04,-25.14,-25.125,24.29,23.326,22.1815
2024-07-11,-23.62,-24.844,-25.0795,23.45,23.5,22.35
2024-07-12,-21.37,-24.186,-24.8965,24.05,23.678,22.4995
2024-07-15,-20.38,-23.240000000000002,-24.622,24.34,23.896,22.652499999999996
2024-07-16,-18.63,-21.808,-24.2805,24.73,24.171999999999997,22.82
2024-07-17,-18.61,-20.522,-23.9435,23.77,24.068,22.8925
2024-07-18,-20.05,-19.808,-23.6335,23.26,24.03,22.9235
2024-07-19,-19.82,-19.497999999999998,-23.384999999999998,22.81,23.782,22.948500000000003
2024-07-22,-19.82,-19.386,-23.128999999999998,23.5,23.613999999999997,23.0215
2024-07-23,-29.44,-21.548000000000002,-23.4085,23.35,23.338,23.103
2024-07-24,-28.97,-23.619999999999997,-23.549,21.18,22.82,23.055
2024-07-25,-29.77,-25.564,-23.833000000000002,20.72,22.312,22.978
