Date,rate_MDLZ,rate_MDLZ_5D,rate_MDLZ_20D,rate_VOO,rate_VOO_5D,rate_VOO_20D
2023-04-25,12.29,10.934000000000001,9.933499999999999,-6.43,-5.42,-5.9595
2023-04-26,12.08,11.422,10.106,-6.78,-5.8100000000000005,-5.841500000000001
2023-04-27,13.93,12.114,10.3105,-5.24,-5.786,-5.71
2023-04-28,17.52,13.451999999999998,10.756,-4.56,-5.638,-5.5715
2023-05-01,17.75,14.713999999999999,11.202,-4.51,-5.504,-5.4944999999999995
2023-05-02,18.21,15.898,11.6425,-5.49,-5.316,-5.4910000000000005
2023-05-03,17.51,16.984,12.025,-6.08,-5.176,-5.4910000000000005
2023-05-04,17.84,17.766000000000002,12.3565,-6.71,-5.47,-5.5115
2023-05-05,18.16,17.894,12.731,-5.15,-5.588,-5.471500000000001
2023-05-08,18.83,18.11,13.1785,-5.11,-5.708,-5.4345
2023-05-09,18.56,18.18,13.627,-5.5,-5.71,-5.4174999999999995
2023-05-10,18.56,18.389999999999997,14.082500000000001,-5.1,-5.514,-5.362
2023-05-11,19.13,18.648,14.550999999999998,-5.23,-5.218000000000001,-5.372999999999999
2023-05-12,18.55,18.726,15.032000000000002,-5.35,-5.258,-5.3805000000000005
2023-05-15,18.37,18.634,15.4745,-5.04,-5.244,-5.3885
2023-05-16,18.46,18.613999999999997,15.9065,-5.65,-5.274,-5.430000000000001
2023-05-17,17.69,18.439999999999998,16.309,-4.56,-5.166,-5.416500000000001
2023-05-18,17.74,18.162,16.6725,-3.65,-4.85,-5.331
2023-05-19,17.45,17.942,17.0035,-3.8,-4.54,-5.255999999999999
2023-05-22,15.83,17.434,17.223,-3.74,-4.28,-5.184
2023-05-23,15.51,16.844,17.383999999999997,-4.8,-4.109999999999999,-5.1025
2023-05-24,15.25,16.356,17.542499999999997,-5.51,-4.3,-5.039
2023-05-25,14.83,15.773999999999997,17.5875,-4.7,-4.51,-5.012
2023-05-26,14.76,15.236,17.4495,-3.48,-4.446,-4.958
2023-05-30,10.77,14.224,17.1005,-3.45,-4.388,-4.905
2023-05-31,12.27,13.575999999999999,16.803499999999996,-3.96,-4.220000000000001,-4.8285
2023-06-01,12.3,12.985999999999999,16.543,-2.99,-3.716,-4.674
2023-06-02,13.27,12.674,16.314500000000002,-1.6,-3.096,-4.4185
2023-06-05,13.3,12.382,16.071499999999997,-1.79,-2.758,-4.250500000000001
2023-06-06,11.78,12.584,15.719,-1.59,-2.386,-4.0745
2023-06-07,10.13,12.156,15.2975,-1.91,-1.9760000000000002,-3.8950000000000005
2023-06-08,11.49,11.994000000000002,14.943999999999999,-1.33,-1.6440000000000001,-3.7065000000000006
2023-06-09,11.31,11.602,14.553,-1.17,-1.558,-3.5035000000000003
2023-06-12,11.07,11.156,14.178999999999998,-0.27,-1.254,-3.2495
2023-06-13,10.93,10.986,13.806999999999999,0.38,-0.86,-2.9785
2023-06-14,11.55,11.27,13.461500000000001,0.45,-0.388,-2.6735
2023-06-15,12.05,11.382,13.179499999999999,1.72,0.22200000000000003,-2.3594999999999997
2023-06-16,12.22,11.564,12.9035,1.35,0.7260000000000001,-2.1095
2023-06-20,11.75,11.7,12.618500000000001,0.89,0.958,-1.875
2023-06-21,11.57,11.828000000000001,12.4055,0.35,0.9520000000000002,-1.6705
2023-06-22,12.48,12.014,12.254000000000001,0.71,1.004,-1.395
2023-06-23,11.51,11.906,12.067,-0.04,0.652,-1.1215
2023-06-26,11.7,11.802,11.910499999999999,-0.45,0.292,-0.909
2023-06-27,12.77,12.006,11.811,0.64,0.242,-0.7030000000000001
2023-06-28,11.69,12.03,11.857,0.69,0.30999999999999994,-0.496
2023-06-29,10.26,11.586,11.756499999999999,0.68,0.304,-0.26400000000000007
2023-06-30,11.26,11.536,11.7045,1.85,0.682,-0.022
2023-07-03,11.88,11.572,11.635000000000002,2.0,1.1720000000000002,0.158
2023-07-05,11.45,11.308000000000002,11.5425,1.78,1.4,0.3365
2023-07-06,10.93,11.156,11.5,0.97,1.456,0.46449999999999997
2023-07-07,9.61,11.026,11.474,0.74,1.468,0.597
2023-07-10,9.76,10.726,11.3875,1.01,1.3,0.7140000000000001
2023-07-11,7.93,9.936,11.218499999999999,1.65,1.23,0.8550000000000001
2023-07-12,8.7,9.386,11.1,2.44,1.3619999999999999,0.9904999999999999
2023-07-13,9.35,9.07,11.020999999999999,3.26,1.8199999999999998,1.1345
2023-07-14,10.03,9.154,10.945,3.18,2.308,1.2710000000000001
2023-07-17,9.52,9.105999999999998,10.8185,3.53,2.812,1.3615
2023-07-18,9.76,9.472,10.6955,4.31,3.344,1.5095
2023-07-19,11.44,10.02,10.68,4.53,3.7619999999999996,1.6915
2023-07-20,12.46,10.642,10.7245,3.86,3.882,1.8669999999999998
2023-07-21,12.61,11.158,10.730999999999998,3.87,4.0200000000000005,2.025
2023-07-24,13.13,11.88,10.812,4.3,4.1739999999999995,2.242
2023-07-25,13.25,12.578,10.8895,4.56,4.224,2.4925
2023-07-26,12.14,12.718,10.858,4.58,4.234,2.6895
2023-07-27,10.15,12.256,10.781,3.99,4.26,2.8545000000000003
2023-07-28,14.22,12.578,10.979000000000001,4.84,4.454,3.0625
2023-07-31,12.84,12.520000000000001,11.058,5.01,4.595999999999999,3.2205
2023-08-01,12.91,12.452000000000002,11.1095,4.66,4.616,3.3534999999999995
2023-08-02,14.39,12.902000000000001,11.256499999999999,3.53,4.406000000000001,3.441
2023-08-03,14.31,13.734,11.4255,3.31,4.27,3.558
2023-08-04,12.27,13.344,11.558499999999999,2.92,3.886,3.6670000000000003
2023-08-07,12.77,13.329999999999998,11.709,3.63,3.6100000000000003,3.7979999999999996
2023-08-08,11.8,13.108,11.9025,3.32,3.342,3.8815
2023-08-09,12.25,12.68,12.08,2.85,3.2060000000000004,3.9019999999999997
2023-08-10,12.16,12.25,12.2205,2.89,3.1220000000000003,3.8835
2023-08-11,12.45,12.286,12.3415,2.83,3.104,3.8659999999999997
2023-08-14,11.59,12.05,12.444999999999999,3.23,3.024,3.851
2023-08-15,10.62,11.814,12.488,2.44,2.848,3.7574999999999994
2023-08-16,10.28,11.42,12.43,1.94,2.666,3.6279999999999992
2023-08-17,9.49,10.886,12.2815,1.39,2.366,3.5044999999999993
2023-08-18,9.41,10.278,12.121500000000001,1.45,2.09,3.3835
2023-08-21,9.0,9.76,11.915000000000001,1.9,1.8239999999999998,3.2634999999999996
2023-08-22,8.46,9.328,11.675500000000001,1.71,1.6780000000000002,3.1209999999999996
2023-08-23,9.77,9.225999999999999,11.556999999999999,2.43,1.7759999999999998,3.0134999999999996
2023-08-24,9.12,9.152000000000001,11.5055,1.53,1.8039999999999998,2.8905
2023-08-25,9.79,9.228,11.283999999999999,1.97,1.908,2.747
2023-08-28,9.84,9.395999999999999,11.133999999999999,2.41,2.0100000000000002,2.617
2023-08-29,9.77,9.658,10.977,3.38,2.3440000000000003,2.553
2023-08-30,9.86,9.675999999999998,10.750499999999999,3.66,2.59,2.5595
2023-08-31,9.54,9.76,10.512,3.58,3.0,2.573
2023-09-01,7.78,9.358,10.2875,3.65,3.336,2.6094999999999997
2023-09-05,7.65,8.92,10.031499999999998,3.35,3.524,2.5955
2023-09-06,7.82,8.53,9.8325,2.76,3.4,2.5675
2023-09-07,8.25,8.208,9.6325,2.49,3.166,2.5495
2023-09-08,7.99,7.898000000000001,9.424,2.62,2.974,2.5360000000000005
2023-09-11,10.27,8.396,9.315,3.26,2.896,2.5575
2023-09-12,9.81,8.828,9.225999999999999,2.72,2.77,2.532
2023-09-13,10.15,9.294,9.2025,2.84,2.786,2.5520000000000005
2023-09-14,11.8,10.004,9.2785,3.7,3.028,2.6399999999999997
2023-09-15,11.13,10.632000000000001,9.3605,2.45,2.9939999999999998,2.693
2023-09-18,11.01,10.78,9.4405,2.56,2.854,2.7485
2023-09-19,10.48,10.914000000000001,9.5145,2.36,2.782,2.7715000000000005
2023-09-20,10.68,11.02,9.625499999999999,1.42,2.498,2.757
2023-09-21,9.26,10.512,9.6,-0.2,1.718,2.6255
2023-09-22,8.83,10.052,9.5855,-0.44,1.1400000000000001,2.527
2023-09-25,7.73,9.396,9.482499999999998,-0.03,0.622,2.4270000000000005
2023-09-26,9.05,9.11,9.443000000000001,-1.48,-0.146,2.2325
2023-09-27,8.16,8.606,9.3625,-1.46,-0.722,1.9904999999999997
2023-09-28,7.24,8.202000000000002,9.2315,-1.26,-0.9339999999999999,1.7445
2023-09-29,7.26,7.888000000000001,9.1175,-1.49,-1.1440000000000001,1.491
2023-10-02,5.75,7.492,9.016,-1.47,-1.432,1.2349999999999999
2023-10-03,4.39,6.5600000000000005,8.853,-2.77,-1.69,0.929
2023-10-04,6.04,6.136,8.764,-2.07,-1.812,0.6875
2023-10-05,0.54,4.796,8.378499999999999,-2.15,-1.9899999999999998,0.45549999999999996
2023-10-06,-2.06,2.9319999999999995,7.8759999999999994,-1.01,-1.8939999999999997,0.274
2023-10-09,-1.44,1.494,7.2905,-0.36,-1.672,0.09300000000000001
2023-10-10,-1.65,0.28600000000000003,6.717499999999999,0.14,-1.0899999999999999,-0.03599999999999999
2023-10-11,-2.77,-1.4759999999999998,6.0714999999999995,0.56,-0.564,-0.14999999999999997
2023-10-12,-5.62,-2.708,5.2005,-0.03,-0.13999999999999999,-0.33649999999999997
2023-10-13,-4.87,-3.2700000000000005,4.400499999999999,-0.55,-0.048,-0.48650000000000004
2023-10-16,-3.2,-3.622,3.69,0.47,0.118,-0.591
2023-10-17,-1.79,-3.650000000000001,3.0765,0.48,0.186,-0.6849999999999999
2023-10-18,-0.85,-3.2660000000000005,2.4999999999999996,-0.85,-0.09600000000000002,-0.7985
2023-10-19,-0.76,-2.294,1.9989999999999999,-1.68,-0.426,-0.8724999999999999
2023-10-20,-0.93,-1.5060000000000002,1.511,-2.89,-0.8940000000000001,-0.9949999999999999
2023-10-23,-1.09,-1.084,1.0699999999999998,-3.06,-1.6,-1.1465
2023-10-24,1.31,-0.46400000000000025,0.6829999999999998,-2.34,-2.164,-1.1895
2023-10-25,1.52,0.009999999999999832,0.3509999999999998,-3.7,-2.7340000000000004,-1.3015
2023-10-26,1.46,0.45399999999999985,0.06199999999999978,-4.87,-3.372,-1.482
2023-10-27,0.48,0.7359999999999999,-0.27700000000000025,-5.28,-3.85,-1.6715
2023-10-30,1.97,1.3479999999999999,-0.4660000000000002,-4.16,-4.069999999999999,-1.8060000000000003
2023-10-31,2.32,1.5499999999999998,-0.5695000000000002,-3.59,-4.319999999999999,-1.847
2023-11-01,3.2,1.886,-0.7115000000000002,-2.49,-4.078,-1.8679999999999999
2023-11-02,4.94,2.582,-0.4915000000000001,-0.7,-3.2439999999999998,-1.7954999999999999
2023-11-03,6.23,3.732,-0.07700000000000018,0.19,-2.15,-1.7355
2023-11-06,5.35,4.4079999999999995,0.26249999999999984,0.38,-1.242,-1.6985000000000003
2023-11-07,5.73,5.090000000000001,0.6314999999999998,0.65,-0.394,-1.673
2023-11-08,6.54,5.758,1.097,0.73,0.25,-1.6644999999999999
2023-11-09,6.42,6.054,1.6989999999999998,-0.01,0.388,-1.6635000000000002
2023-11-10,6.7,6.148000000000001,2.2775,1.52,0.654,-1.56
2023-11-13,6.97,6.4719999999999995,2.786,1.42,0.8620000000000001,-1.5125000000000002
2023-11-14,8.2,6.965999999999999,3.2855,3.34,1.4,-1.3695
2023-11-15,8.03,7.264,3.7294999999999994,3.57,1.968,-1.1485
2023-11-16,9.0,7.779999999999999,4.217499999999999,3.71,2.7119999999999997,-0.8790000000000001
2023-11-17,9.01,8.242,4.7145,3.86,3.18,-0.5415000000000001
2023-11-20,9.44,8.735999999999999,5.241,4.63,3.822,-0.15700000000000008
2023-11-21,9.54,9.004,5.652499999999999,4.36,4.026,0.17799999999999994
2023-11-22,10.34,9.466,6.0935,4.81,4.273999999999999,0.6034999999999999
2023-11-24,10.54,9.774,6.547499999999999,4.87,4.505999999999999,1.0905
2023-11-27,10.32,10.036,7.039500000000001,4.69,4.672,1.589
2023-11-28,10.25,10.198,7.4535,4.79,4.704,2.0364999999999998
2023-11-29,8.96,10.082,7.785499999999999,4.72,4.776000000000001,2.452
2023-11-30,9.77,9.968,8.114,5.12,4.837999999999999,2.8325
2023-12-01,9.28,9.716,8.331,5.62,4.988,3.1485
2023-12-04,9.79,9.61,8.508999999999999,5.11,5.072,3.3945
2023-12-05,9.14,9.388,8.6985,5.08,5.130000000000001,3.6295
2023-12-06,9.88,9.572,8.906,4.72,5.13,3.8329999999999997
2023-12-07,10.27,9.672,9.0925,5.4,5.186,4.0665
2023-12-08,9.64,9.744,9.253499999999999,5.77,5.215999999999999,4.3555
2023-12-11,10.44,9.874,9.4405,6.12,5.418,4.585500000000001
2023-12-12,11.06,10.258,9.645,6.6,5.7219999999999995,4.8445
2023-12-13,12.07,10.696,9.8385,7.92,6.362,5.0735
2023-12-14,9.19,10.48,9.8965,8.21,6.9239999999999995,5.3055
2023-12-15,9.19,10.39,9.905999999999999,8.06,7.382000000000001,5.523
2023-12-18,9.62,10.226,9.936499999999999,8.62,7.882,5.761
2023-12-19,9.6,9.934000000000001,9.9445,9.16,8.394,5.9875
2023-12-20,7.25,8.97,9.83,7.51,8.312,6.1450000000000005
2023-12-21,8.79,8.889999999999999,9.752500000000001,8.36,8.341999999999999,6.3225
2023-12-22,9.82,9.016,9.7165,8.57,8.443999999999999,6.5075
2023-12-26,10.51,9.193999999999999,9.725999999999999,8.94,8.508,6.720000000000001
2023-12-27,11.19,9.511999999999999,9.773,9.1,8.495999999999999,6.9355
2023-12-28,11.26,10.313999999999998,9.888,9.11,8.815999999999999,7.154999999999999
2023-12-29,11.49,10.854,9.974,8.87,8.918000000000001,7.342499999999999
2024-01-02,13.18,11.526,10.169,8.16,8.836,7.469499999999999
2024-01-03,12.37,11.898,10.298,7.53,8.553999999999998,7.5905000000000005
2024-01-04,12.37,12.134,10.4595,7.23,8.18,7.698
2024-01-05,12.09,12.299999999999999,10.569999999999999,7.36,7.830000000000001,7.83
2024-01-08,13.03,12.608,10.707999999999998,8.85,7.8260000000000005,8.0025
2024-01-09,13.07,12.586,10.8795,8.62,7.918000000000001,8.145
2024-01-10,12.07,12.526,10.961,9.22,8.256,8.3
2024-01-11,11.61,12.373999999999999,10.988499999999998,9.19,8.648,8.429499999999999
2024-01-12,12.13,12.382000000000001,10.9915,9.23,9.022,8.495000000000001
2024-01-16,11.72,12.120000000000001,11.118,8.92,9.036,8.5305
2024-01-17,12.4,11.986,11.2785,8.42,8.996,8.5485
2024-01-18,11.81,11.934000000000001,11.388,9.22,8.995999999999999,8.578500000000002
2024-01-19,11.72,11.956,11.494,10.34,9.226,8.6375
2024-01-22,12.13,11.956,11.738000000000001,10.55,9.49,8.7895
2024-01-23,14.1,12.432,12.003499999999999,10.83,9.872,8.913
2024-01-24,13.4,12.632000000000001,12.182500000000001,10.91,10.370000000000001,9.03
2024-01-25,14.24,13.118,12.369,11.43,10.812000000000001,9.1545
2024-01-26,15.22,13.818000000000001,12.5705,11.37,11.017999999999999,9.267999999999999
2024-01-29,16.1,14.612,12.8125,12.06,11.32,9.4155
2024-01-30,17.05,15.202000000000002,13.0905,11.99,11.552,9.5715
2024-01-31,15.41,15.604000000000003,13.202000000000002,10.45,11.459999999999999,9.686
2024-02-01,17.05,16.166,13.436000000000002,11.46,11.466,9.8825
2024-02-02,17.54,16.630000000000003,13.6945,12.41,11.674000000000001,10.141499999999999
2024-02-05,15.23,16.456,13.851500000000001,12.07,11.676,10.377
2024-02-06,15.11,16.068,13.9555,12.35,11.748,10.552000000000001
2024-02-07,14.15,15.815999999999999,14.0095,13.07,12.272,10.7745
2024-02-08,14.37,15.280000000000001,14.124500000000001,13.13,12.606,10.97
2024-02-09,11.96,14.163999999999998,14.142,13.64,12.852,11.1925
2024-02-12,12.46,13.61,14.1585,13.6,13.157999999999998,11.411
2024-02-13,10.14,12.616,14.079500000000001,12.17,13.122,11.5735
2024-02-14,9.27,11.64,13.922999999999998,13.12,13.132,11.808499999999999
2024-02-15,9.58,10.681999999999999,13.811499999999999,13.8,13.266,12.0375
2024-02-16,10.14,10.318000000000001,13.732500000000002,13.28,13.193999999999999,12.1845
2024-02-20,11.98,10.222,13.725,12.73,13.02,12.2935
2024-02-21,12.91,10.776,13.6655,12.83,13.151999999999997,12.3935
2024-02-22,13.41,11.604000000000001,13.666000000000002,14.94,13.516,12.595
2024-02-23,13.19,12.326,13.613500000000002,14.99,13.754000000000001,12.773
2024-02-26,12.14,12.726,13.4595,14.61,14.02,12.934999999999999
2024-02-27,11.89,12.708,13.249,14.81,14.435999999999998,13.0725
2024-02-28,11.98,12.522,12.995500000000002,14.65,14.8,13.2055
2024-02-29,11.8,12.2,12.815000000000001,15.05,14.822,13.435500000000001
2024-03-01,10.55,11.672,12.49,15.81,14.986,13.653
2024-03-04,9.26,11.096,12.076,15.68,15.2,13.8165
2024-03-05,8.25,10.368,11.727,14.57,15.152000000000001,13.941500000000001
2024-03-06,9.42,9.856,11.4425,15.15,15.252,14.0815
2024-03-07,8.49,9.193999999999999,11.1595,16.24,15.49,14.24
2024-03-08,9.77,9.038,10.9295,15.57,15.442000000000002,14.362
2024-03-11,10.6,9.306000000000001,10.8615,15.48,15.402000000000001,14.454000000000002
2024-03-12,9.6,9.575999999999999,10.7185,16.5,15.788,14.599
2024-03-13,9.22,9.535999999999998,10.6725,16.35,16.028,14.807999999999998
2024-03-14,8.42,9.522,10.63,16.14,16.008000000000003,14.958999999999998
2024-03-15,8.1,9.187999999999999,10.556000000000001,15.48,15.989999999999998,15.043000000000001
2024-03-18,8.95,8.858,10.4965,16.07,16.108,15.1825
2024-03-19,10.38,9.014,10.4165,16.58,16.124000000000002,15.375
2024-03-20,9.8,9.129999999999999,10.261,17.38,16.33,15.602500000000001
2024-03-21,10.32,9.510000000000002,10.1065,17.69,16.639999999999997,15.74
2024-03-22,10.61,10.012,9.977500000000001,17.27,16.998,15.854
2024-03-25,8.25,9.872,9.783,17.03,17.19,15.975
2024-03-26,7.01,9.198,9.539,16.78,17.23,16.073500000000003
2024-03-27,7.1,8.658,9.294999999999998,17.57,17.268,16.2195
2024-03-28,6.95,7.983999999999999,9.0525,17.56,17.242,16.345
2024-04-01,6.47,7.156000000000001,8.8485,17.14,17.216,16.411499999999997
2024-04-02,5.72,6.65,8.6715,16.47,17.104,16.451
2024-04-03,3.76,6.0,8.447,16.56,17.06,16.5505
2024-04-04,4.13,5.406,8.1825,15.31,16.608,16.558500000000002
2024-04-05,3.8,4.776,7.948,16.37,16.369999999999997,16.565
2024-04-08,3.21,4.124,7.62,16.41,16.224,16.607
2024-04-09,3.6,3.7,7.2700000000000005,16.55,16.240000000000002,16.6605
2024-04-10,1.81,3.3099999999999996,6.8805000000000005,15.5,16.028,16.6105
2024-04-11,1.96,2.876,6.5175,16.27,16.22,16.6065
2024-04-12,1.82,2.4799999999999995,6.187499999999999,14.8,15.906,16.5395
2024-04-15,0.58,1.954,5.8115,13.46,15.315999999999999,16.438499999999998
2024-04-16,0.74,1.3820000000000001,5.401,13.26,14.658000000000001,16.298000000000002
2024-04-17,1.55,1.33,4.9595,12.6,14.078,16.098999999999997
2024-04-18,2.56,1.45,4.5975,12.36,13.296000000000001,15.847999999999999
2024-04-19,3.98,1.8820000000000001,4.2805,11.45,12.626,15.535999999999998
2024-04-22,5.96,2.9579999999999997,4.048,12.38,12.41,15.2915
2024-04-23,8.0,4.409999999999999,4.0355,13.77,12.512,15.128499999999999
2024-04-24,8.86,5.872,4.127999999999999,13.69,12.73,14.974
2024-04-25,8.08,6.975999999999999,4.177,13.23,12.904,14.757
2024-04-26,7.79,7.7379999999999995,4.218999999999999,14.34,13.482,14.596
2024-04-29,9.65,8.475999999999999,4.377999999999999,14.73,13.952000000000002,14.4755
2024-04-30,9.82,8.84,4.583,12.94,13.785999999999998,14.298999999999998
2024-05-01,7.78,8.623999999999999,4.784000000000001,12.36,13.52,14.088999999999999
2024-05-02,7.49,8.506,4.952,13.38,13.55,13.992499999999998
2024-05-03,6.58,8.264,5.090999999999999,14.75,13.632,13.911499999999998
2024-05-06,6.64,7.662000000000001,5.2625,15.88,13.862,13.885
2024-05-07,8.09,7.316,5.487,16.04,14.482,13.8595
2024-05-08,7.4,7.24,5.766499999999999,16.05,15.219999999999999,13.887
2024-05-09,7.05,7.151999999999999,6.021,16.7,15.884,13.9085
2024-05-10,8.56,7.547999999999999,6.358,16.85,16.304000000000002,14.011000000000001
2024-05-13,9.4,8.1,6.7989999999999995,16.85,16.497999999999998,14.180499999999999
2024-05-14,9.66,8.414,7.244999999999999,17.4,16.77,14.3875
2024-05-15,8.75,8.684000000000001,7.6049999999999995,18.81,17.322,14.698000000000002
2024-05-16,9.65,9.203999999999999,7.9595,18.58,17.698,15.009
2024-05-17,8.6,9.212,8.1905,18.76,18.08,15.374500000000001
2024-05-20,7.14,8.76,8.249500000000001,18.87,18.484,15.699000000000002
2024-05-21,7.74,8.376000000000001,8.2365,19.19,18.842000000000002,15.969999999999999
2024-05-22,7.07,8.040000000000001,8.147,18.84,18.848000000000003,16.2275
2024-05-23,4.99,7.108,7.9925,17.97,18.726000000000003,16.4645
2024-05-24,4.15,6.218,7.8105,18.76,18.726,16.685499999999998
2024-05-28,3.04,5.398000000000001,7.4799999999999995,18.86,18.724,16.892000000000003
2024-05-29,2.07,4.264,7.092499999999999,18.03,18.492,17.1465
2024-05-30,3.53,3.556,6.880000000000001,17.25,18.174,17.391
2024-05-31,4.5,3.4579999999999997,6.730500000000001,18.26,18.232,17.635
2024-06-03,2.66,3.1599999999999997,6.5344999999999995,18.08,18.096,17.8015
2024-06-04,3.78,3.308,6.3915,18.22,17.968,17.9185
2024-06-05,3.61,3.6159999999999997,6.1674999999999995,19.6,18.282000000000004,18.0965
2024-06-06,3.93,3.696,5.994,19.58,18.747999999999998,18.273
2024-06-07,3.35,3.4659999999999997,5.808999999999999,19.43,18.982,18.4095
2024-06-10,2.59,3.4519999999999995,5.5104999999999995,19.81,19.328,18.557499999999997
2024-06-11,3.01,3.2980000000000005,5.191000000000001,20.08,19.7,18.719
2024-06-12,0.77,2.73,4.746499999999999,21.06,19.991999999999997,18.901999999999997
2024-06-13,0.77,2.098,4.347499999999999,21.28,20.332,19.0255
2024-06-14,0.39,1.5059999999999998,3.8845,21.38,20.722,19.1655
2024-06-17,0.74,1.136,3.4915,22.32,21.224,19.3435
2024-06-18,0.88,0.71,3.1785,22.64,21.736,19.532
2024-06-20,0.71,0.6980000000000001,2.827,22.31,21.985999999999997,19.688
2024-06-21,1.39,0.8219999999999998,2.5429999999999997,22.04,22.137999999999998,19.848000000000003
2024-06-24,4.29,1.6019999999999999,2.508,21.72,22.206,20.0355
2024-06-25,3.43,2.1399999999999997,2.472,22.14,22.17,20.2045
2024-06-26,1.59,2.282,2.3994999999999997,22.26,22.094,20.3745
2024-06-27,1.52,2.444,2.372,22.42,22.116000000000003,20.594
2024-06-28,-0.24,2.1180000000000003,2.1834999999999996,21.66,22.04,20.814500000000002
2024-07-01,-0.53,1.1540000000000001,1.9319999999999997,21.54,22.003999999999998,20.9785
2024-07-02,0.66,0.6,1.832,22.15,22.006,21.182
2024-07-03,1.13,0.508,1.6994999999999998,22.58,22.07,21.4
2024-07-05,2.09,0.622,1.6235,23.16,22.218,21.578
2024-07-08,0.85,0.8399999999999999,1.4694999999999998,23.25,22.535999999999998,21.7615
2024-07-09,-0.54,0.8379999999999999,1.275,23.35,22.898000000000003,21.9575
2024-07-10,0.51,0.808,1.1709999999999998,24.29,23.326,22.1815
2024-07-11,-0.42,0.49799999999999994,0.9994999999999999,23.45,23.5,22.35
2024-07-12,-0.36,0.007999999999999997,0.9429999999999998,24.05,23.678,22.4995
