Date,rate_ADP,rate_ADP_5D,rate_ADP_20D,rate_VOO,rate_VOO_5D,rate_VOO_20D
2023-04-19,-5.18,-5.156000000000001,-5.629,-4.83,-4.948,-6.697
2023-04-20,-5.79,-5.296000000000001,-5.5714999999999995,-5.36,-5.018000000000001,-6.487
2023-04-21,-5.97,-5.338,-5.531000000000001,-5.3,-5.037999999999999,-6.2845
2023-04-24,-5.85,-5.57,-5.4955,-5.18,-5.098000000000001,-6.087
2023-04-25,-7.49,-6.056,-5.547,-6.43,-5.42,-5.9595
2023-04-26,-7.86,-6.5920000000000005,-5.6125,-6.78,-5.8100000000000005,-5.841500000000001
2023-04-27,-5.56,-6.546000000000001,-5.6875,-5.24,-5.786,-5.71
2023-04-28,-3.9,-6.132000000000001,-5.6705,-4.56,-5.638,-5.5715
2023-05-01,-3.34,-5.630000000000001,-5.6935,-4.51,-5.504,-5.4944999999999995
2023-05-02,-5.3,-5.192000000000001,-5.6945,-5.49,-5.316,-5.4910000000000005
2023-05-03,-5.54,-4.728,-5.648000000000001,-6.08,-5.176,-5.4910000000000005
2023-05-04,-6.47,-4.910000000000001,-5.629,-6.71,-5.47,-5.5115
2023-05-05,-5.76,-5.282000000000001,-5.638,-5.15,-5.588,-5.471500000000001
2023-05-08,-6.28,-5.870000000000001,-5.632499999999999,-5.11,-5.708,-5.4345
2023-05-09,-6.54,-6.118,-5.661,-5.5,-5.71,-5.4174999999999995
2023-05-10,-5.96,-6.202000000000001,-5.6695,-5.1,-5.514,-5.362
2023-05-11,-8.2,-6.548000000000002,-5.825,-5.23,-5.218000000000001,-5.372999999999999
2023-05-12,-6.94,-6.784000000000001,-5.8839999999999995,-5.35,-5.258,-5.3805000000000005
2023-05-15,-6.22,-6.772,-5.9605,-5.04,-5.244,-5.3885
2023-05-16,-7.11,-6.886000000000001,-6.063,-5.65,-5.274,-5.430000000000001
2023-05-17,-6.41,-6.976000000000001,-6.1245,-4.56,-5.166,-5.416500000000001
2023-05-18,-5.77,-6.49,-6.1235,-3.65,-4.85,-5.331
2023-05-19,-5.45,-6.192,-6.0975,-3.8,-4.54,-5.255999999999999
2023-05-22,-5.3,-6.008000000000001,-6.07,-3.74,-4.28,-5.184
2023-05-23,-5.72,-5.730000000000001,-5.9815,-4.8,-4.109999999999999,-5.1025
2023-05-24,-6.39,-5.726000000000001,-5.9079999999999995,-5.51,-4.3,-5.039
2023-05-25,-7.96,-6.164000000000001,-6.028,-4.7,-4.51,-5.012
2023-05-26,-7.05,-6.484,-6.185499999999999,-3.48,-4.446,-4.958
2023-05-30,-8.08,-7.040000000000001,-6.422499999999999,-3.45,-4.388,-4.905
2023-05-31,-8.57,-7.610000000000001,-6.586,-3.96,-4.220000000000001,-4.8285
2023-06-01,-7.19,-7.7700000000000005,-6.6685,-2.99,-3.716,-4.674
2023-06-02,-5.16,-7.210000000000001,-6.603,-1.6,-3.096,-4.4185
2023-06-05,-5.28,-6.856,-6.579000000000001,-1.79,-2.758,-4.250500000000001
2023-06-06,-5.07,-6.2540000000000004,-6.5185,-1.59,-2.386,-4.0745
2023-06-07,-5.19,-5.578000000000001,-6.4510000000000005,-1.91,-1.9760000000000002,-3.8950000000000005
2023-06-08,-5.74,-5.288000000000001,-6.44,-1.33,-1.6440000000000001,-3.7065000000000006
2023-06-09,-5.73,-5.402000000000001,-6.3165,-1.17,-1.558,-3.5035000000000003
2023-06-12,-4.37,-5.220000000000001,-6.188000000000001,-0.27,-1.254,-3.2495
2023-06-13,-3.44,-4.894,-6.049,0.38,-0.86,-2.9785
2023-06-14,-5.35,-4.926,-5.961,0.45,-0.388,-2.6735
2023-06-15,-3.24,-4.426,-5.8025,1.72,0.22200000000000003,-2.3594999999999997
2023-06-16,-3.08,-3.896000000000001,-5.668,1.35,0.7260000000000001,-2.1095
2023-06-20,-3.54,-3.7300000000000004,-5.5725,0.89,0.958,-1.875
2023-06-21,-3.41,-3.724000000000001,-5.478,0.35,0.9520000000000002,-1.6705
2023-06-22,-3.48,-3.3500000000000005,-5.366,0.71,1.004,-1.395
2023-06-23,-6.33,-3.968000000000001,-5.3629999999999995,-0.04,0.652,-1.1215
2023-06-26,-5.59,-4.470000000000001,-5.2445,-0.45,0.292,-0.909
2023-06-27,-5.56,-4.8740000000000006,-5.17,0.64,0.242,-0.7030000000000001
2023-06-28,-5.56,-5.304,-5.044,0.69,0.30999999999999994,-0.496
2023-06-29,-5.19,-5.646,-4.875,0.68,0.304,-0.26400000000000007
2023-06-30,-3.75,-5.130000000000001,-4.703,1.85,0.682,-0.022
2023-07-03,-4.12,-4.836,-4.651000000000001,2.0,1.1720000000000002,0.158
2023-07-05,-3.7,-4.464,-4.572000000000001,1.78,1.4,0.3365
2023-07-06,-2.87,-3.926000000000001,-4.462,0.97,1.456,0.46449999999999997
2023-07-07,-4.12,-3.712000000000001,-4.4085,0.74,1.468,0.597
2023-07-10,-1.75,-3.312000000000001,-4.2090000000000005,1.01,1.3,0.7140000000000001
2023-07-11,-0.83,-2.654000000000001,-3.964,1.65,1.23,0.8550000000000001
2023-07-12,-1.43,-2.2000000000000006,-3.817,2.44,1.3619999999999999,0.9904999999999999
2023-07-13,-0.49,-1.7240000000000006,-3.6695,3.26,1.8199999999999998,1.1345
2023-07-14,0.51,-0.7980000000000007,-3.3765,3.18,2.308,1.2710000000000001
2023-07-17,2.34,0.019999999999999307,-3.0974999999999997,3.53,2.812,1.3615
2023-07-18,3.29,0.8439999999999992,-2.779,4.31,3.344,1.5095
2023-07-19,3.91,1.9119999999999995,-2.4065,4.53,3.7619999999999996,1.6915
2023-07-20,3.8,2.769999999999999,-2.0460000000000003,3.86,3.882,1.8669999999999998
2023-07-21,4.07,3.4819999999999993,-1.6684999999999999,3.87,4.0200000000000005,2.025
2023-07-24,4.86,3.9859999999999993,-1.109,4.3,4.1739999999999995,2.242
2023-07-25,5.28,4.3839999999999995,-0.5654999999999999,4.56,4.224,2.4925
2023-07-26,10.92,5.786,0.25850000000000006,4.58,4.234,2.6895
2023-07-27,9.8,6.986,1.0265,3.99,4.26,2.8545000000000003
2023-07-28,9.69,8.11,1.7705000000000002,4.84,4.454,3.0625
2023-07-31,8.23,8.784,2.3695,5.01,4.595999999999999,3.2205
2023-08-01,8.45,9.418,2.998,4.66,4.616,3.3534999999999995
2023-08-02,8.1,8.854,3.588,3.53,4.406000000000001,3.441
2023-08-03,8.33,8.559999999999999,4.148000000000001,3.31,4.27,3.558
2023-08-04,7.52,8.126,4.7299999999999995,2.92,3.886,3.6670000000000003
2023-08-07,9.36,8.351999999999999,5.2855,3.63,3.6100000000000003,3.7979999999999996
2023-08-08,8.6,8.381999999999998,5.757,3.32,3.342,3.8815
2023-08-09,9.2,8.602,6.2885,2.85,3.2060000000000004,3.9019999999999997
2023-08-10,9.28,8.791999999999998,6.776999999999999,2.89,3.1220000000000003,3.8835
2023-08-11,9.97,9.282,7.25,2.83,3.104,3.8659999999999997
2023-08-14,9.71,9.352,7.6185,3.23,3.024,3.851
2023-08-15,9.42,9.516,7.925,2.44,2.848,3.7574999999999994
2023-08-16,9.4,9.556000000000001,8.1995,1.94,2.666,3.6279999999999992
2023-08-17,9.22,9.544,8.4705,1.39,2.366,3.5044999999999993
2023-08-18,9.44,9.437999999999999,8.739,1.45,2.09,3.3835
2023-08-21,9.46,9.388,8.969,1.9,1.8239999999999998,3.2634999999999996
2023-08-22,9.0,9.303999999999998,9.155,1.71,1.6780000000000002,3.1209999999999996
2023-08-23,9.4,9.303999999999998,9.079,2.43,1.7759999999999998,3.0134999999999996
2023-08-24,9.08,9.276,9.043,1.53,1.8039999999999998,2.8905
2023-08-25,10.02,9.392,9.0595,1.97,1.908,2.747
2023-08-28,10.41,9.581999999999999,9.1685,2.41,2.0100000000000002,2.617
2023-08-29,10.4,9.861999999999998,9.266,3.38,2.3440000000000003,2.553
2023-08-30,10.57,10.096,9.3895,3.66,2.59,2.5595
2023-08-31,10.47,10.373999999999999,9.496500000000001,3.58,3.0,2.573
2023-09-01,10.59,10.488,9.65,3.65,3.336,2.6094999999999997
2023-09-05,9.77,10.36,9.6705,3.35,3.524,2.5955
2023-09-06,9.13,10.105999999999998,9.697,2.76,3.4,2.5675
2023-09-07,8.76,9.743999999999998,9.675,2.49,3.166,2.5495
2023-09-08,8.45,9.34,9.633500000000002,2.62,2.974,2.5360000000000005
2023-09-11,7.97,8.815999999999999,9.5335,3.26,2.896,2.5575
2023-09-12,7.9,8.441999999999998,9.443,2.72,2.77,2.532
2023-09-13,7.81,8.178,9.3625,2.84,2.786,2.5520000000000005
2023-09-14,8.01,8.027999999999999,9.293000000000001,3.7,3.028,2.6399999999999997
2023-09-15,6.75,7.688,9.169500000000001,2.45,2.9939999999999998,2.693
2023-09-18,7.58,7.609999999999999,9.0765,2.56,2.854,2.7485
2023-09-19,6.97,7.4239999999999995,8.952,2.36,2.782,2.7715000000000005
2023-09-20,6.12,7.0859999999999985,8.808,1.42,2.498,2.757
2023-09-21,3.92,6.267999999999999,8.534,-0.2,1.718,2.6255
2023-09-22,4.19,5.755999999999999,8.2895,-0.44,1.1400000000000001,2.527
2023-09-25,4.48,5.135999999999999,8.0125,-0.03,0.622,2.4270000000000005
2023-09-26,3.28,4.397999999999999,7.656000000000001,-1.48,-0.146,2.2325
2023-09-27,5.6,4.294,7.4159999999999995,-1.46,-0.722,1.9904999999999997
2023-09-28,5.89,4.687999999999999,7.182,-1.26,-0.9339999999999999,1.7445
2023-09-29,4.72,4.794,6.894500000000001,-1.49,-1.1440000000000001,1.491
2023-10-02,4.12,4.7219999999999995,6.571000000000001,-1.47,-1.432,1.2349999999999999
2023-10-03,4.57,4.979999999999999,6.311,-2.77,-1.69,0.929
2023-10-04,6.09,5.077999999999999,6.159,-2.07,-1.812,0.6875
2023-10-05,5.82,5.063999999999999,6.012,-2.15,-1.9899999999999998,0.45549999999999996
2023-10-06,7.11,5.541999999999999,5.945,-1.01,-1.8939999999999997,0.274
2023-10-09,8.73,6.464,5.9830000000000005,-0.36,-1.672,0.09300000000000001
2023-10-10,8.29,7.208,6.0024999999999995,0.14,-1.0899999999999999,-0.03599999999999999
2023-10-11,8.42,7.6739999999999995,6.0329999999999995,0.56,-0.564,-0.14999999999999997
2023-10-12,7.65,8.04,6.015000000000001,-0.03,-0.13999999999999999,-0.33649999999999997
2023-10-13,7.58,8.134,6.056500000000001,-0.55,-0.048,-0.48650000000000004
2023-10-16,8.34,8.056,6.094500000000001,0.47,0.118,-0.591
2023-10-17,8.37,8.072,6.164499999999999,0.48,0.186,-0.6849999999999999
2023-10-18,7.91,7.969999999999999,6.254,-0.85,-0.09600000000000002,-0.7985
2023-10-19,6.96,7.831999999999999,6.406000000000001,-1.68,-0.426,-0.8724999999999999
2023-10-20,5.06,7.3279999999999985,6.4495000000000005,-2.89,-0.8940000000000001,-0.9949999999999999
2023-10-23,4.84,6.627999999999998,6.467499999999999,-3.06,-1.6,-1.1465
2023-10-24,4.53,5.859999999999999,6.529999999999999,-2.34,-2.164,-1.1895
2023-10-25,-5.02,3.2739999999999987,5.9990000000000006,-3.7,-2.7340000000000004,-1.3015
2023-10-26,-4.8,0.9219999999999995,5.4645,-4.87,-3.372,-1.482
2023-10-27,-6.53,-1.3960000000000006,4.902,-5.28,-3.85,-1.6715
2023-10-30,-5.99,-3.5620000000000003,4.3965000000000005,-4.16,-4.069999999999999,-1.8060000000000003
2023-10-31,-5.07,-5.482000000000001,3.9144999999999994,-3.59,-4.319999999999999,-1.847
2023-11-01,-8.3,-6.138000000000001,3.1950000000000003,-2.49,-4.078,-1.8679999999999999
2023-11-02,-4.83,-6.144000000000001,2.6624999999999996,-0.7,-3.2439999999999998,-1.7954999999999999
2023-11-03,-4.51,-5.74,2.0814999999999997,0.19,-2.15,-1.7355
2023-11-06,-3.99,-5.340000000000001,1.4454999999999998,0.38,-1.242,-1.6985000000000003
2023-11-07,-3.26,-4.978,0.868,0.65,-0.394,-1.673
2023-11-08,-1.87,-3.692000000000001,0.35349999999999987,0.73,0.25,-1.6644999999999999
2023-11-09,-1.43,-3.012000000000001,-0.10050000000000012,-0.01,0.388,-1.6635000000000002
2023-11-10,-0.58,-2.226000000000001,-0.5085000000000002,1.52,0.654,-1.56
2023-11-13,-1.5,-1.7280000000000009,-1.0005000000000002,1.42,0.8620000000000001,-1.5125000000000002
2023-11-14,0.26,-1.0240000000000007,-1.4060000000000001,3.34,1.4,-1.3695
2023-11-15,0.27,-0.5960000000000006,-1.7880000000000003,3.57,1.968,-1.1485
2023-11-16,0.04,-0.30200000000000066,-2.1340000000000003,3.71,2.7119999999999997,-0.8790000000000001
2023-11-17,-0.19,-0.2240000000000007,-2.3965000000000005,3.86,3.18,-0.5415000000000001
2023-11-20,0.81,0.23799999999999932,-2.598,4.63,3.822,-0.15700000000000008
2023-11-21,0.6,0.30599999999999933,-2.7945,4.36,4.026,0.17799999999999994
2023-11-22,0.57,0.3659999999999993,-2.5149999999999997,4.81,4.273999999999999,0.6034999999999999
2023-11-24,0.36,0.42999999999999927,-2.257,4.87,4.505999999999999,1.0905
2023-11-27,-0.29,0.40999999999999925,-1.9449999999999998,4.69,4.672,1.589
2023-11-28,-0.36,0.17599999999999927,-1.6635000000000002,4.79,4.704,2.0364999999999998
2023-11-29,-0.29,-0.00200000000000069,-1.4245,4.72,4.776000000000001,2.452
2023-11-30,0.04,-0.10800000000000068,-1.0075,5.12,4.837999999999999,2.8325
2023-12-01,1.32,0.08399999999999934,-0.7000000000000001,5.62,4.988,3.1485
2023-12-04,1.17,0.37599999999999933,-0.4160000000000001,5.11,5.072,3.3945
2023-12-05,0.73,0.5939999999999993,-0.1800000000000001,5.08,5.130000000000001,3.6295
2023-12-06,1.07,0.8659999999999993,0.03649999999999988,4.72,5.13,3.8329999999999997
2023-12-07,0.06,0.8699999999999994,0.1329999999999999,5.4,5.186,4.0665
2023-12-08,-0.25,0.5559999999999993,0.1919999999999999,5.77,5.215999999999999,4.3555
2023-12-11,1.47,0.6159999999999993,0.2944999999999999,6.12,5.418,4.585500000000001
2023-12-12,2.93,1.0559999999999996,0.5159999999999998,6.6,5.7219999999999995,4.8445
2023-12-13,4.02,1.6459999999999995,0.704,7.92,6.362,5.0735
2023-12-14,2.62,2.157999999999999,0.8215,8.21,6.9239999999999995,5.3055
2023-12-15,1.84,2.5759999999999996,0.9115,8.06,7.382000000000001,5.523
2023-12-18,2.14,2.7099999999999995,1.0279999999999998,8.62,7.882,5.761
2023-12-19,1.65,2.4539999999999997,1.0699999999999998,9.16,8.394,5.9875
2023-12-20,1.01,1.8519999999999992,1.0904999999999998,7.51,8.312,6.1450000000000005
2023-12-21,-0.38,1.2519999999999996,1.0429999999999997,8.36,8.341999999999999,6.3225
2023-12-22,0.47,0.9779999999999995,1.0484999999999998,8.57,8.443999999999999,6.5075
2023-12-26,1.15,0.7799999999999995,1.1205,8.94,8.508,6.720000000000001
2023-12-27,0.75,0.5999999999999994,1.176,9.1,8.495999999999999,6.9355
2023-12-28,1.13,0.6239999999999994,1.2469999999999999,9.11,8.815999999999999,7.154999999999999
2023-12-29,1.33,0.9659999999999995,1.3115,8.87,8.918000000000001,7.342499999999999
2024-01-02,1.5,1.1719999999999995,1.3205,8.16,8.836,7.469499999999999
2024-01-03,1.11,1.1639999999999993,1.3175,7.53,8.553999999999998,7.5905000000000005
2024-01-04,1.6,1.3339999999999994,1.3609999999999998,7.23,8.18,7.698
2024-01-05,2.27,1.5619999999999994,1.4209999999999998,7.36,7.830000000000001,7.83
2024-01-08,2.94,1.8839999999999997,1.565,8.85,7.8260000000000005,8.0025
2024-01-09,2.28,2.0399999999999996,1.6915,8.62,7.918000000000001,8.145
2024-01-10,2.31,2.28,1.7335,9.22,8.256,8.3
2024-01-11,2.33,2.4259999999999997,1.7035,9.19,8.648,8.429499999999999
2024-01-12,2.59,2.4899999999999998,1.6319999999999997,9.23,9.022,8.495000000000001
2024-01-16,2.3,2.361999999999999,1.616,8.92,9.036,8.5305
2024-01-17,2.35,2.3759999999999994,1.6415,8.42,8.996,8.5485
2024-01-18,2.65,2.4439999999999995,1.6669999999999998,9.22,8.995999999999999,8.578500000000002
2024-01-19,3.58,2.6939999999999995,1.7634999999999998,10.34,9.226,8.6375
2024-01-22,4.08,2.9919999999999995,1.9169999999999998,10.55,9.49,8.7895
2024-01-23,4.5,3.4319999999999995,2.161,10.83,9.872,8.913
2024-01-24,3.67,3.6959999999999993,2.3209999999999997,10.91,10.370000000000001,9.03
2024-01-25,2.92,3.75,2.4095,11.43,10.812000000000001,9.1545
2024-01-26,2.66,3.566,2.505,11.37,11.017999999999999,9.267999999999999
2024-01-29,3.35,3.4199999999999995,2.616,12.06,11.32,9.4155
2024-01-30,3.73,3.2659999999999996,2.7359999999999998,11.99,11.552,9.5715
2024-01-31,6.84,3.9,3.0029999999999997,10.45,11.459999999999999,9.686
2024-02-01,7.27,4.769999999999999,3.311,11.46,11.466,9.8825
2024-02-02,8.0,5.837999999999999,3.6310000000000002,12.41,11.674000000000001,10.141499999999999
2024-02-05,7.78,6.723999999999999,3.9065,12.07,11.676,10.377
2024-02-06,8.86,7.75,4.2025,12.35,11.748,10.552000000000001
2024-02-07,8.63,8.108,4.52,13.07,12.272,10.7745
2024-02-08,8.98,8.45,4.8535,13.13,12.606,10.97
2024-02-09,8.51,8.552000000000001,5.1625,13.64,12.852,11.1925
2024-02-12,8.54,8.703999999999999,5.46,13.6,13.157999999999998,11.411
2024-02-13,8.34,8.6,5.762,12.17,13.122,11.5735
2024-02-14,8.9,8.654,6.089499999999999,13.12,13.132,11.808499999999999
2024-02-15,9.4,8.738,6.427,13.8,13.266,12.0375
2024-02-16,9.79,8.994,6.7375,13.28,13.193999999999999,12.1845
2024-02-20,9.78,9.241999999999999,7.022500000000001,12.73,13.02,12.2935
2024-02-21,10.2,9.613999999999999,7.3075,12.83,13.151999999999997,12.3935
2024-02-22,10.57,9.947999999999999,7.652499999999999,14.94,13.516,12.595
2024-02-23,11.04,10.276,8.0585,14.99,13.754000000000001,12.773
2024-02-26,10.04,10.325999999999999,8.4275,14.61,14.02,12.934999999999999
2024-02-27,9.08,10.185999999999998,8.713999999999999,14.81,14.435999999999998,13.0725
2024-02-28,9.19,9.983999999999998,8.986999999999998,14.65,14.8,13.2055
2024-02-29,9.0,9.669999999999998,9.094999999999999,15.05,14.822,13.435500000000001
2024-03-01,8.23,9.108,9.143,15.81,14.986,13.653
2024-03-04,6.75,8.45,9.0805,15.68,15.2,13.8165
2024-03-05,5.81,7.795999999999999,8.982000000000001,14.57,15.152000000000001,13.941500000000001
2024-03-06,5.71,7.099999999999999,8.824499999999999,15.15,15.252,14.0815
2024-03-07,5.92,6.483999999999999,8.689,16.24,15.49,14.24
2024-03-08,5.13,5.863999999999999,8.496500000000001,15.57,15.442000000000002,14.362
2024-03-11,5.85,5.683999999999999,8.363499999999998,15.48,15.402000000000001,14.454000000000002
2024-03-12,6.1,5.741999999999999,8.241499999999998,16.5,15.788,14.599
2024-03-13,5.9,5.779999999999999,8.119499999999999,16.35,16.028,14.807999999999998
2024-03-14,5.49,5.693999999999999,7.949,16.14,16.008000000000003,14.958999999999998
2024-03-15,4.99,5.6659999999999995,7.7284999999999995,15.48,15.989999999999998,15.043000000000001
2024-03-18,4.89,5.473999999999999,7.483499999999999,16.07,16.108,15.1825
2024-03-19,5.87,5.427999999999999,7.287999999999999,16.58,16.124000000000002,15.375
2024-03-20,7.41,5.729999999999999,7.1485,17.38,16.33,15.602500000000001
2024-03-21,7.94,6.22,7.017,17.69,16.639999999999997,15.74
2024-03-22,7.37,6.696,6.833499999999999,17.27,16.998,15.854
2024-03-25,5.9,6.897999999999999,6.6265,17.03,17.19,15.975
2024-03-26,6.27,6.978,6.486,16.78,17.23,16.073500000000003
2024-03-27,7.68,7.031999999999999,6.410500000000001,17.57,17.268,16.2195
2024-03-28,8.28,7.1,6.374499999999999,17.56,17.242,16.345
2024-04-01,6.27,6.879999999999998,6.2765,17.14,17.216,16.411499999999997
2024-04-02,7.27,7.153999999999999,6.3025,16.47,17.104,16.451
2024-04-03,6.19,7.138,6.3215,16.56,17.06,16.5505
2024-04-04,4.63,6.5280000000000005,6.2675,15.31,16.608,16.558500000000002
2024-04-05,6.07,6.085999999999999,6.275,16.37,16.369999999999997,16.565
2024-04-08,6.83,6.197999999999999,6.36,16.41,16.224,16.607
2024-04-09,8.28,6.3999999999999995,6.4815,16.55,16.240000000000002,16.6605
2024-04-10,6.47,6.455999999999999,6.5,15.5,16.028,16.6105
2024-04-11,5.88,6.705999999999999,6.4990000000000006,16.27,16.22,16.6065
2024-04-12,5.64,6.619999999999999,6.5065,14.8,15.906,16.5395
2024-04-15,5.73,6.3999999999999995,6.5435,13.46,15.315999999999999,16.438499999999998
2024-04-16,5.79,5.901999999999999,6.588500000000001,13.26,14.658000000000001,16.298000000000002
2024-04-17,5.23,5.653999999999999,6.5565,12.6,14.078,16.098999999999997
2024-04-18,4.84,5.446,6.428,12.36,13.296000000000001,15.847999999999999
2024-04-19,5.4,5.398,6.301,11.45,12.626,15.535999999999998
2024-04-22,6.69,5.59,6.267,12.38,12.41,15.2915
2024-04-23,6.92,5.815999999999999,6.318,13.77,12.512,15.128499999999999
2024-04-24,6.82,6.133999999999999,6.3454999999999995,13.69,12.73,14.974
2024-04-25,6.71,6.508,6.297,13.23,12.904,14.757
2024-04-26,5.3,6.4879999999999995,6.148000000000001,14.34,13.482,14.596
2024-04-29,5.68,6.286,6.118499999999999,14.73,13.952000000000002,14.4755
2024-04-30,4.79,5.859999999999999,5.9945,12.94,13.785999999999998,14.298999999999998
2024-05-01,7.01,5.897999999999999,6.0355,12.36,13.52,14.088999999999999
2024-05-02,4.77,5.51,6.0425,13.38,13.55,13.992499999999998
2024-05-03,4.71,5.391999999999999,5.9745,14.75,13.632,13.911499999999998
2024-05-06,5.07,5.269999999999999,5.8865,15.88,13.862,13.885
2024-05-07,6.09,5.529999999999999,5.776999999999999,16.04,14.482,13.8595
2024-05-08,5.16,5.159999999999998,5.7115,16.05,15.219999999999999,13.887
2024-05-09,6.1,5.425999999999999,5.7225,16.7,15.884,13.9085
2024-05-10,6.83,5.85,5.782,16.85,16.304000000000002,14.011000000000001
2024-05-13,7.23,6.281999999999999,5.857,16.85,16.497999999999998,14.180499999999999
2024-05-14,6.24,6.311999999999999,5.8795,17.4,16.77,14.3875
2024-05-15,6.72,6.624,5.954,18.81,17.322,14.698000000000002
2024-05-16,8.2,7.044,6.122,18.58,17.698,15.009
2024-05-17,9.17,7.511999999999999,6.310499999999999,18.76,18.08,15.374500000000001
2024-05-20,8.94,7.853999999999999,6.422999999999999,18.87,18.484,15.699000000000002
2024-05-21,9.09,8.423999999999998,6.531499999999999,19.19,18.842000000000002,15.969999999999999
2024-05-22,9.9,9.059999999999999,6.6855,18.84,18.848000000000003,16.2275
2024-05-23,8.81,9.181999999999999,6.7905,17.97,18.726000000000003,16.4645
2024-05-24,7.7,8.888,6.910500000000001,18.76,18.726,16.685499999999998
2024-05-28,5.3,8.16,6.891500000000001,18.86,18.724,16.892000000000003
2024-05-29,3.92,7.1259999999999994,6.848000000000001,18.03,18.492,17.1465
2024-05-30,4.27,6.0,6.711,17.25,18.174,17.391
2024-05-31,6.0,5.438,6.772500000000001,18.26,18.232,17.635
2024-06-03,5.52,5.002,6.813,18.08,18.096,17.8015
2024-06-04,6.22,5.185999999999999,6.8705,18.22,17.968,17.9185
2024-06-05,6.27,5.656,6.8795,19.6,18.282000000000004,18.0965
2024-06-06,7.2,6.241999999999999,6.9815,19.58,18.747999999999998,18.273
2024-06-07,9.05,6.8519999999999985,7.1290000000000004,19.43,18.982,18.4095
2024-06-10,6.73,7.093999999999999,7.124,19.81,19.328,18.557499999999997
2024-06-11,6.61,7.172,7.093000000000001,20.08,19.7,18.719
2024-06-12,6.41,7.2,7.1015,21.06,19.991999999999997,18.901999999999997
2024-06-13,5.62,6.884,7.0465,21.28,20.332,19.0255
2024-06-14,4.91,6.055999999999999,6.882000000000001,21.38,20.722,19.1655
2024-06-17,5.91,5.8919999999999995,6.718999999999999,22.32,21.224,19.3435
2024-06-18,5.68,5.7059999999999995,6.556,22.64,21.736,19.532
2024-06-20,6.38,5.699999999999999,6.4205,22.31,21.985999999999997,19.688
2024-06-21,7.2,6.016,6.285500000000001,22.04,22.137999999999998,19.848000000000003
2024-06-24,7.73,6.58,6.2315000000000005,21.72,22.206,20.0355
2024-06-25,7.39,6.8759999999999994,6.216,22.14,22.17,20.2045
2024-06-26,2.94,6.327999999999999,6.098000000000001,22.26,22.094,20.3745
2024-06-27,2.63,5.577999999999999,6.0335,22.42,22.116000000000003,20.594
2024-06-28,3.23,4.784,5.9815000000000005,21.66,22.04,20.814500000000002
2024-07-01,1.9,3.6179999999999994,5.7765,21.54,22.003999999999998,20.9785
2024-07-02,2.31,2.6019999999999994,5.616,22.15,22.006,21.182
2024-07-03,2.43,2.499999999999999,5.4265,22.58,22.07,21.4
2024-07-05,1.85,2.3439999999999994,5.2055,23.16,22.218,21.578
2024-07-08,0.95,1.8879999999999992,4.893,23.25,22.535999999999998,21.7615
2024-07-09,1.49,1.8059999999999992,4.515,23.35,22.898000000000003,21.9575
2024-07-10,1.26,1.5959999999999994,4.2415,24.29,23.326,22.1815
2024-07-11,1.89,1.4879999999999993,4.0055,23.45,23.5,22.35
2024-07-12,2.91,1.6999999999999993,3.8305,24.05,23.678,22.4995
2024-07-15,4.89,2.487999999999999,3.7939999999999996,24.34,23.896,22.652499999999996
